"gwk60_id","qng_id","cagl_id","gene_name"
"GWK60_D00627","QNG12781.1","CAGL0D00528g","protein_coding"
"GWK60_D00649","QNG12782.1","CAGL0D00550g","protein_coding"
"GWK60_D00671","QNG12783.1","CAGL0D00572g","protein_coding"
"GWK60_D00693","QNG12784.1","CAGL0D00594g","protein_coding"
"GWK60_D00715","QNG12785.1","CAGL0D00616g","protein_coding"
"GWK60_D00737","QNG12786.1","CAGL0D00638g","protein_coding"
"GWK60_D00759","QNG12787.1","CAGL0D00660g","protein_coding"
"GWK60_D00781","QNG12788.1","CAGL0D00682g","protein_coding"
"GWK60_D00803","QNG12789.1","CAGL0D00704g","protein_coding"
"GWK60_D00825","QNG12790.1","CAGL0D00726g","protein_coding"
"GWK60_D00847","QNG12791.1","CAGL0D00748g","protein_coding"
"GWK60_D00913","QNG12794.1","CAGL0D00814g","protein_coding"
"GWK60_D00935","QNG12795.1","CAGL0D00836g","protein_coding"
"GWK60_D00957","QNG12796.1","CAGL0D00869g","protein_coding"
"GWK60_D00979","QNG12797.1","CAGL0D00858g","protein_coding"
"GWK60_D01001","QNG12798.1","CAGL0D00880g","protein_coding"
"GWK60_D01023","QNG12799.1","CAGL0D00902g","protein_coding"
"GWK60_D01045","QNG12800.1","CAGL0D00924g","protein_coding"
"GWK60_D01067","QNG12801.1","CAGL0D00946g","protein_coding"
"GWK60_D01089","QNG12802.1","CAGL0D00990g","protein_coding"
"GWK60_D01111","QNG12803.1","CAGL0D01012g","protein_coding"
"GWK60_D01155","QNG12805.1","CAGL0D01056g","protein_coding"
"GWK60_D01177","QNG12806.1","CAGL0D01078g","protein_coding"
"GWK60_D01199","QNG12807.1","CAGL0D01100g","protein_coding"
"GWK60_D01221","QNG12808.1","CAGL0D01122g","protein_coding"
"GWK60_D01243","QNG12809.1","CAGL0D01144g","protein_coding"
"GWK60_D01265","QNG12810.1","CAGL0D01166g","protein_coding"
"GWK60_D01309","QNG12812.1","CAGL0D01210g","protein_coding"
"GWK60_D01331","QNG12813.1","CAGL0D01232g","protein_coding"
"GWK60_D01353","QNG12814.1","CAGL0D01254g","protein_coding"
"GWK60_D01397","QNG12816.1","CAGL0D01276g","protein_coding"
"GWK60_D01441","QNG12818.1","CAGL0D01320g","protein_coding"
"GWK60_D01463","QNG12819.1","CAGL0D01342g","protein_coding"
"GWK60_D01551","QNG12823.1","CAGL0D01430g","protein_coding"
"GWK60_D01573","QNG12824.1","CAGL0D01452g","protein_coding"
"GWK60_D01595","QNG12825.1","CAGL0D01474g","protein_coding"
"GWK60_D01617","QNG12826.1","CAGL0D01496g","protein_coding"
"GWK60_D01639","QNG12827.1","CAGL0D01518g","protein_coding"
"GWK60_D01661","QNG12828.1","CAGL0D01540g","protein_coding"
"GWK60_D01705","QNG12830.1","CAGL0D01584g","protein_coding"
"GWK60_D01727","QNG12831.1","CAGL0D01606g","protein_coding"
"GWK60_D01749","QNG12832.1","CAGL0D01628g","protein_coding"
"GWK60_D01771","QNG12833.1","CAGL0D01650g","protein_coding"
"GWK60_D01793","QNG12834.1","CAGL0D01672g","protein_coding"
"GWK60_D01815","QNG12835.1","CAGL0D01694g","protein_coding"
"GWK60_D01837","QNG12836.1","CAGL0D01716g","protein_coding"
"GWK60_D01859","QNG12837.1","CAGL0D01738g","protein_coding"
"GWK60_D01881","QNG12838.1","CAGL0D01760g","protein_coding"
"GWK60_D01903","QNG12839.1","CAGL0D01782g","protein_coding"
"GWK60_D01925","QNG12840.1","CAGL0D01804g","protein_coding"
"GWK60_D01947","QNG12841.1","CAGL0D01826g","protein_coding"
"GWK60_D01969","QNG12842.1","CAGL0D01837g","protein_coding"
"GWK60_D02013","QNG12843.1","CAGL0D01892g","protein_coding"
"GWK60_D02035","QNG12844.1","CAGL0D01914g","protein_coding"
"GWK60_D02079","QNG12846.1","CAGL0D01958g","protein_coding"
"GWK60_D02101","QNG12847.1","CAGL0D01980g","protein_coding"
"GWK60_D02123","QNG12848.1","CAGL0D02002g","protein_coding"
"GWK60_D02145","QNG12849.1","CAGL0D02018g","protein_coding"
"GWK60_D02167","QNG12850.1","CAGL0D02024g","protein_coding"
"GWK60_D02189","QNG12851.1","CAGL0D02046g","protein_coding"
"GWK60_D02211","QNG12852.1","CAGL0D02068g","protein_coding"
"GWK60_D02255","QNG12854.1","CAGL0D02112g","protein_coding"
"GWK60_D02277","QNG12855.1","CAGL0D02134g","protein_coding"
"GWK60_D02299","QNG12856.1","CAGL0D02150g","protein_coding"
"GWK60_D02321","QNG12857.1","CAGL0D02156g","protein_coding"
"GWK60_D02343","QNG12858.1","CAGL0D02178g","protein_coding"
"GWK60_D02365","QNG12859.1","CAGL0D02200g","protein_coding"
"GWK60_D02387","QNG12860.1","CAGL0D02222g","protein_coding"
"GWK60_D02409","QNG12861.1","CAGL0D02244g","protein_coding"
"GWK60_D02431","QNG12862.1","CAGL0D02266g","protein_coding"
"GWK60_D02453","QNG12863.1","CAGL0D02288g","protein_coding"
"GWK60_D02475","QNG12864.1","CAGL0D02310g","protein_coding"
"GWK60_D02497","QNG12865.1","CAGL0D02332g","protein_coding"
"GWK60_D02519","QNG12866.1","CAGL0D02354g","protein_coding"
"GWK60_D02541","QNG12867.1","CAGL0D02376g","protein_coding"
"GWK60_D02563","QNG12868.1","CAGL0D02398g","protein_coding"
"GWK60_D02585","QNG12869.1","CAGL0D02420g","protein_coding"
"GWK60_D02629","QNG12871.1","CAGL0D02464g","protein_coding"
"GWK60_D02651","QNG12872.1","CAGL0D02486g","protein_coding"
"GWK60_D02673","QNG12873.1","CAGL0D02508g","protein_coding"
"GWK60_D02717","QNG12875.1","CAGL0D02552g","protein_coding"
"GWK60_D02761","QNG12877.1","CAGL0D02596g","protein_coding"
"GWK60_D02805","QNG12879.1","CAGL0D02640g","protein_coding"
"GWK60_D02827","QNG12880.1","CAGL0D02662g","protein_coding"
"GWK60_D02849","QNG12881.1","CAGL0D02684g","protein_coding"
"GWK60_D02871","QNG12882.1","CAGL0D02706g","protein_coding"
"GWK60_D02893","QNG12883.1","CAGL0D02728g","protein_coding"
"GWK60_D02915","QNG12884.1","CAGL0D02761g","protein_coding"
"GWK60_D02937","QNG12885.1","CAGL0D02772g","protein_coding"
"GWK60_D02959","QNG12886.1","CAGL0D02794g","protein_coding"
"GWK60_D02981","QNG12887.1","CAGL0D02816g","protein_coding"
"GWK60_D03003","QNG12888.1","CAGL0D02838g","protein_coding"
"GWK60_D03025","QNG12889.1","CAGL0D02860g","protein_coding"
"GWK60_D03047","QNG12890.1","CAGL0D02882g","protein_coding"
"GWK60_D03069","QNG12891.1","CAGL0D02904g","protein_coding"
"GWK60_D03091","QNG12892.1","CAGL0D02926g","protein_coding"
"GWK60_D03135","QNG12894.1","CAGL0D02970g","protein_coding"
"GWK60_D03157","QNG12895.1","CAGL0D02992g","protein_coding"
"GWK60_D03201","QNG12897.1","CAGL0D03036g","protein_coding"
"GWK60_D03223","QNG12898.1","CAGL0D03058g","protein_coding"
"GWK60_D03245","QNG12899.1","CAGL0D03080g","protein_coding"
"GWK60_D03267","QNG12900.1","CAGL0D03102g","protein_coding"
"GWK60_D03289","QNG12901.1","CAGL0D03124g","protein_coding"
"GWK60_D03311","QNG12902.1","CAGL0D03146g","protein_coding"
"GWK60_D03333","QNG12903.1","CAGL0D03168g","protein_coding"
"GWK60_D03377","QNG12905.1","CAGL0D03212g","protein_coding"
"GWK60_D03399","QNG12906.1","CAGL0D03234g","protein_coding"
"GWK60_D03421","QNG12907.1","CAGL0D03256g","protein_coding"
"GWK60_D03443","QNG12908.1","CAGL0D03278g","protein_coding"
"GWK60_D03465","QNG12909.1","CAGL0D03300g","protein_coding"
"GWK60_D03487","QNG12910.1","CAGL0D03322g","protein_coding"
"GWK60_D03509","QNG12911.1","CAGL0D03344g","protein_coding"
"GWK60_D03553","QNG12912.1","CAGL0D03388g","protein_coding"
"GWK60_D03575","QNG12913.1","CAGL0D03410g","protein_coding"
"GWK60_D03597","QNG12914.1","CAGL0D03432g","protein_coding"
"GWK60_D03619","QNG12915.1","CAGL0D03454g","protein_coding"
"GWK60_D03663","QNG12916.1","CAGL0D03498g","protein_coding"
"GWK60_D03685","QNG12917.1","CAGL0D03520g","protein_coding"
"GWK60_D03707","QNG12918.1","CAGL0D03542g","protein_coding"
"GWK60_D03729","QNG12919.1","CAGL0D03564g","protein_coding"
"GWK60_D03773","QNG12921.1","CAGL0D03608g","protein_coding"
"GWK60_D03795","QNG12922.1","CAGL0D03630g","protein_coding"
"GWK60_D03817","QNG12923.1","CAGL0D03652g","protein_coding"
"GWK60_D03839","QNG12924.1","CAGL0D03674g","protein_coding"
"GWK60_D03861","QNG12925.1","CAGL0D03696g","protein_coding"
"GWK60_D03905","QNG12927.1","CAGL0D03740g","protein_coding"
"GWK60_D03927","QNG12928.1","CAGL0D03762g","protein_coding"
"GWK60_D03949","QNG12929.1","CAGL0D03784g","protein_coding"
"GWK60_D03971","QNG12930.1","CAGL0D03806g","protein_coding"
"GWK60_D03993","QNG12931.1","CAGL0D03828g","protein_coding"
"GWK60_D04015","QNG12932.1","CAGL0D03850g","protein_coding"
"GWK60_D04037","QNG12933.1","CAGL0D03872g","protein_coding"
"GWK60_D04081","QNG12935.1","CAGL0D03916g","protein_coding"
"GWK60_D04103","QNG12936.1","CAGL0D03938g","protein_coding"
"GWK60_D04125","QNG12937.1","CAGL0D03960g","protein_coding"
"GWK60_D04147","QNG12938.1","CAGL0D03982g","protein_coding"
"GWK60_D04169","QNG12939.1","CAGL0D04004g","protein_coding"
"GWK60_D04191","QNG12940.1","CAGL0D04026g","protein_coding"
"GWK60_D04213","QNG12941.1","CAGL0D04048g","protein_coding"
"GWK60_D04235","QNG12942.1","CAGL0D04070g","protein_coding"
"GWK60_D04301","QNG12945.1","CAGL0D04136g","protein_coding"
"GWK60_D04323","QNG12946.1","CAGL0D04158g","protein_coding"
"GWK60_D04345","QNG12947.1","CAGL0D04180g","protein_coding"
"GWK60_D04367","QNG12948.1","CAGL0D04202g","protein_coding"
"GWK60_D04411","QNG12949.1","CAGL0D04246g","protein_coding"
"GWK60_D04433","QNG12950.1","CAGL0D04268g","protein_coding"
"GWK60_D04477","QNG12952.1","CAGL0D04312g","protein_coding"
"GWK60_D04521","QNG12953.1","CAGL0D04356g","protein_coding"
"GWK60_D04543","QNG12954.1","CAGL0D04378g","protein_coding"
"GWK60_D04565","QNG12955.1","CAGL0D04394g","protein_coding"
"GWK60_D04587","QNG12956.1","CAGL0D04400g","protein_coding"
"GWK60_D04609","QNG12957.1","CAGL0D04422g","protein_coding"
"GWK60_D04631","QNG12958.1","CAGL0D04444g","protein_coding"
"GWK60_D04653","QNG12959.1","CAGL0D04466g","protein_coding"
"GWK60_D04675","QNG12960.1","CAGL0D04488g","protein_coding"
"GWK60_D04697","QNG12961.1","CAGL0D04510g","protein_coding"
"GWK60_D04785","QNG12963.1","CAGL0D04620g","protein_coding"
"GWK60_D04807","QNG12964.1","CAGL0D04642g","protein_coding"
"GWK60_D04851","QNG12965.1","CAGL0D04686g","protein_coding"
"GWK60_D04873","QNG12966.1","CAGL0D04708g","protein_coding"
"GWK60_D04895","QNG12967.1","CAGL0D04730g","protein_coding"
"GWK60_D04917","QNG12968.1","CAGL0D04752g","protein_coding"
"GWK60_D04939","QNG12969.1","CAGL0D04774g","protein_coding"
"GWK60_D04961","QNG12970.1","CAGL0D04796g","protein_coding"
"GWK60_D04983","QNG12971.1","CAGL0D04818g","protein_coding"
"GWK60_D05005","QNG12972.1","CAGL0D04834g","protein_coding"
"GWK60_D05027","QNG12973.1","CAGL0D04840g","protein_coding"
"GWK60_D05049","QNG12974.1","CAGL0D04862g","protein_coding"
"GWK60_D05071","QNG12975.1","CAGL0D04884g","protein_coding"
"GWK60_D05115","QNG12976.1","CAGL0D04928g","protein_coding"
"GWK60_D05137","QNG12977.1","CAGL0D04950g","protein_coding"
"GWK60_D05159","QNG12978.1","CAGL0D04972g","protein_coding"
"GWK60_D05203","QNG12980.1","CAGL0D05016g","protein_coding"
"GWK60_D05247","QNG12981.1","CAGL0D05060g","protein_coding"
"GWK60_D05269","QNG12982.1","CAGL0D05082g","protein_coding"
"GWK60_D05291","QNG12983.1","CAGL0D05104g","protein_coding"
"GWK60_D05335","QNG12984.1","CAGL0D05148g","protein_coding"
"GWK60_D05379","QNG12986.1","CAGL0D05192g","protein_coding"
"GWK60_D05401","QNG12987.1","CAGL0D05214g","protein_coding"
"GWK60_D05423","QNG12988.1","CAGL0D05236g","protein_coding"
"GWK60_D05445","QNG12989.1","CAGL0D05258g","protein_coding"
"GWK60_D05467","QNG12990.1","CAGL0D05280g","protein_coding"
"GWK60_D05489","QNG12991.1","CAGL0D05302g","protein_coding"
"GWK60_D05511","QNG12992.1","CAGL0D05318g","protein_coding"
"GWK60_D05533","QNG12993.1","CAGL0D05324g","protein_coding"
"GWK60_D05555","QNG12994.1","CAGL0D05346g","protein_coding"
"GWK60_D05577","QNG12995.1","CAGL0D05368g","protein_coding"
"GWK60_D05621","QNG12996.1","CAGL0D05412g","protein_coding"
"GWK60_D05665","QNG12998.1","CAGL0D05478g","protein_coding"
"GWK60_D05687","QNG12999.1","CAGL0D05500g","protein_coding"
"GWK60_D05709","QNG13000.1","CAGL0D05522g","protein_coding"
"GWK60_D05731","QNG13001.1","CAGL0D05544g","protein_coding"
"GWK60_D05753","QNG13002.1","CAGL0D05566g","protein_coding"
"GWK60_D05775","QNG13003.1","CAGL0D05588g","protein_coding"
"GWK60_D05797","QNG13004.1","CAGL0D05610g","protein_coding"
"GWK60_D05819","QNG13005.1","CAGL0D05632g","protein_coding"
"GWK60_D05841","QNG13006.1","CAGL0D05654g","protein_coding"
"GWK60_D05863","QNG13007.1","CAGL0D05676g","protein_coding"
"GWK60_D05885","QNG13008.1","CAGL0D05698g","protein_coding"
"GWK60_D05907","QNG13009.1","CAGL0D05720g","protein_coding"
"GWK60_D05929","QNG13010.1","CAGL0D05742g","protein_coding"
"GWK60_D05951","QNG13011.1","CAGL0D05764g","protein_coding"
"GWK60_D05973","QNG13012.1","CAGL0D05786g","protein_coding"
"GWK60_D05995","QNG13013.1","CAGL0D05808g","protein_coding"
"GWK60_D06017","QNG13014.1","CAGL0D05852g","protein_coding"
"GWK60_D06039","QNG13015.1","CAGL0D05874g","protein_coding"
"GWK60_D06061","QNG13016.1","CAGL0D05896g","protein_coding"
"GWK60_D06127","QNG13019.1","CAGL0D05962g","protein_coding"
"GWK60_D06171","QNG13020.1","CAGL0D06006g","protein_coding"
"GWK60_D06193","QNG13021.1","CAGL0D06028g","protein_coding"
"GWK60_D06215","QNG13022.1","CAGL0D06050g","protein_coding"
"GWK60_D06259","QNG13023.1","CAGL0D06094g","protein_coding"
"GWK60_D06325","QNG13025.1","CAGL0D06154g","protein_coding"
"GWK60_D06347","QNG13026.1","CAGL0D06160g","protein_coding"
"GWK60_D06369","QNG13027.1","CAGL0D06182g","protein_coding"
"GWK60_D06391","QNG13028.1","CAGL0D06204g","protein_coding"
"GWK60_D06413","QNG13029.1","CAGL0D06226g","protein_coding"
"GWK60_D06457","QNG13030.1","CAGL0D06270g","protein_coding"
"GWK60_D06479","QNG13031.1","CAGL0D06292g","protein_coding"
"GWK60_D06501","QNG13032.1","CAGL0D06314g","protein_coding"
"GWK60_D06523","QNG13033.1","CAGL0D06336g","protein_coding"
"GWK60_D06567","QNG13034.1","CAGL0D06380g","protein_coding"
"GWK60_D06655","QNG13038.1","CAGL0D06468g","protein_coding"
"GWK60_D06677","QNG13039.1","CAGL0D06490g","protein_coding"
"GWK60_D06699","QNG13040.1","CAGL0D06512g","protein_coding"
"GWK60_D06721","QNG13041.1","CAGL0D06534g","protein_coding"
"GWK60_D06743","QNG13042.1","CAGL0D06556g","protein_coding"
"GWK60_D06765","QNG13043.1","CAGL0D06578g","protein_coding"
"GWK60_D06787","QNG13044.1","CAGL0D06600g","protein_coding"
"GWK60_D06809","QNG13045.1","CAGL0D06622g","protein_coding"
"GWK60_D06831","QNG13046.1","CAGL0D06644g","protein_coding"
"GWK60_D06875","QNG13048.1","CAGL0D06710g","protein_coding"
"GWK60_E00033","QNG13051.1","CAGL0E00187g","protein_coding"
"GWK60_E00143","QNG13054.1","CAGL0E00363g","protein_coding"
"GWK60_E00165","QNG13055.1","CAGL0E00385g","protein_coding"
"GWK60_E00187","QNG13056.1","CAGL0E00407g","protein_coding"
"GWK60_E00209","QNG13057.1","CAGL0E00429g","protein_coding"
"GWK60_E00231","QNG13058.1","CAGL0E00451g","protein_coding"
"GWK60_E00253","QNG13059.1","CAGL0E00473g","protein_coding"
"GWK60_E00275","QNG13060.1","CAGL0E00495g","protein_coding"
"GWK60_E00297","QNG13061.1","CAGL0E00517g","protein_coding"
"GWK60_E00319","QNG13062.1","CAGL0E00539g","protein_coding"
"GWK60_E00341","QNG13063.1","CAGL0E00561g","protein_coding"
"GWK60_E00363","QNG13064.1","CAGL0E00583g","protein_coding"
"GWK60_E00385","QNG13065.1","CAGL0E00605g","protein_coding"
"GWK60_E00429","QNG13067.1","CAGL0E00649g","protein_coding"
"GWK60_E00451","QNG13068.1","CAGL0E00671g","protein_coding"
"GWK60_E00473","QNG13069.1","CAGL0E00693g","protein_coding"
"GWK60_E00495","QNG13070.1","CAGL0E00715g","protein_coding"
"GWK60_E00517","QNG13071.1","CAGL0E00737g","protein_coding"
"GWK60_E00539","QNG13072.1","CAGL0E00759g","protein_coding"
"GWK60_E00561","QNG13073.1","CAGL0E00781g","protein_coding"
"GWK60_E00583","QNG13074.1","CAGL0E00803g","protein_coding"
"GWK60_E00627","QNG13075.1","CAGL0E00847g","protein_coding"
"GWK60_E00649","QNG13076.1","CAGL0E00869g","protein_coding"
"GWK60_E00671","QNG13077.1","CAGL0E00891g","protein_coding"
"GWK60_E00693","QNG13078.1","CAGL0E00913g","protein_coding"
"GWK60_E00715","QNG13079.1","CAGL0E00935g","protein_coding"
"GWK60_E00737","QNG13080.1","CAGL0E00957g","protein_coding"
"GWK60_E00759","QNG13081.1","CAGL0E00979g","protein_coding"
"GWK60_E00781","QNG13082.1","CAGL0E01001g","protein_coding"
"GWK60_E00803","QNG13083.1","CAGL0E01023g","protein_coding"
"GWK60_E00825","QNG13084.1","CAGL0E01045g","protein_coding"
"GWK60_E00847","QNG13085.1","CAGL0E01067g","protein_coding"
"GWK60_E00869","QNG13086.1","CAGL0E01089g","protein_coding"
"GWK60_E00891","QNG13087.1","CAGL0E01111g","protein_coding"
"GWK60_E00935","QNG13089.1","CAGL0E01155g","protein_coding"
"GWK60_E00979","QNG13091.1","CAGL0E01199g","protein_coding"
"GWK60_E01001","QNG13092.1","CAGL0E01221g","protein_coding"
"GWK60_E01045","QNG13094.1","CAGL0E01265g","protein_coding"
"GWK60_E01067","QNG13095.1","CAGL0E01287g","protein_coding"
"GWK60_E01089","QNG13096.1","CAGL0E01309g","protein_coding"
"GWK60_E01133","QNG13098.1","CAGL0E01353g","protein_coding"
"GWK60_E01155","QNG13099.1","CAGL0E01397g","protein_coding"
"GWK60_E01199","QNG13101.1","CAGL0E01441g","protein_coding"
"GWK60_E01243","QNG13103.1","CAGL0E01485g","protein_coding"
"GWK60_E01265","QNG13104.1","CAGL0E01507g","protein_coding"
"GWK60_E01287","QNG13105.1","CAGL0E01529g","protein_coding"
"GWK60_E01309","QNG13106.1","CAGL0E01551g","protein_coding"
"GWK60_E01353","QNG13108.1","CAGL0E01573g","protein_coding"
"GWK60_E01375","QNG13109.1","CAGL0E01595g","protein_coding"
"GWK60_E01397","QNG13110.1","CAGL0E01617g","protein_coding"
"GWK60_E01419","QNG13111.1","CAGL0E01639g","protein_coding"
"GWK60_E01485","QNG13113.1","CAGL0E01705g","protein_coding"
"GWK60_E01683","QNG13122.1","CAGL0E01903g","protein_coding"
"GWK60_E01705","QNG13123.1","CAGL0E01925g","protein_coding"
"GWK60_E01727","QNG13124.1","CAGL0E01947g","protein_coding"
"GWK60_E01749","QNG13125.1","CAGL0E01969g","protein_coding"
"GWK60_E01771","QNG13126.1","CAGL0E01991g","protein_coding"
"GWK60_E01793","QNG13127.1","CAGL0E02013g","protein_coding"
"GWK60_E01815","QNG13128.1","CAGL0E02035g","protein_coding"
"GWK60_E01837","QNG13129.1","CAGL0E02057g","protein_coding"
"GWK60_E01859","QNG13130.1","CAGL0E02079g","protein_coding"
"GWK60_E01881","QNG13131.1","CAGL0E02101g","protein_coding"
"GWK60_E01903","QNG13132.1","CAGL0E02123g","protein_coding"
"GWK60_E01925","QNG13133.1","CAGL0E02145g","protein_coding"
"GWK60_E01947","QNG13134.1","CAGL0E02167g","protein_coding"
"GWK60_E01969","QNG13135.1","CAGL0E02189g","protein_coding"
"GWK60_E01991","QNG13136.1","CAGL0E02211g","protein_coding"
"GWK60_E02013","QNG13137.1","CAGL0E02233g","protein_coding"
"GWK60_E02035","QNG13138.1","CAGL0E02255g","protein_coding"
"GWK60_E02079","QNG13139.1","CAGL0E02299g","protein_coding"
"GWK60_E02101","QNG13140.1","CAGL0E02315g","protein_coding"
"GWK60_E02123","QNG13141.1","CAGL0E02321g","protein_coding"
"GWK60_E02145","QNG13142.1","CAGL0E02343g","protein_coding"
"GWK60_E02167","QNG13143.1","CAGL0E02365g","protein_coding"
"GWK60_E02189","QNG13144.1","CAGL0E02387g","protein_coding"
"GWK60_E02211","QNG13145.1","CAGL0E02409g","protein_coding"
"GWK60_E02233","QNG13146.1","CAGL0E02431g","protein_coding"
"GWK60_E02255","QNG13147.1","CAGL0E02453g","protein_coding"
"GWK60_E02299","QNG13149.1","CAGL0E02497g","protein_coding"
"GWK60_E02321","QNG13150.1","CAGL0E02519g","protein_coding"
"GWK60_E02365","QNG13152.1","CAGL0E02585g","protein_coding"
"GWK60_E02387","QNG13153.1","CAGL0E02607g","protein_coding"
"GWK60_E02409","QNG13154.1","CAGL0E02629g","protein_coding"
"GWK60_E02431","QNG13155.1","CAGL0E02651g","protein_coding"
"GWK60_E02453","QNG13156.1","CAGL0E02673g","protein_coding"
"GWK60_E02497","QNG13158.1","CAGL0E02717g","protein_coding"
"GWK60_E02519","QNG13159.1","CAGL0E02739g","protein_coding"
"GWK60_E02541","QNG13160.1","CAGL0E02761g","protein_coding"
"GWK60_E02563","QNG13161.1","CAGL0E02783g","protein_coding"
"GWK60_E02585","QNG13162.1","CAGL0E02805g","protein_coding"
"GWK60_E02607","QNG13163.1","CAGL0E02827g","protein_coding"
"GWK60_E02629","QNG13164.1","CAGL0E02849g","protein_coding"
"GWK60_E02651","QNG13165.1","CAGL0E02871g","protein_coding"
"GWK60_E02673","QNG13166.1","CAGL0E02893g","protein_coding"
"GWK60_E02695","QNG13167.1","CAGL0E02915g","protein_coding"
"GWK60_E02717","QNG13168.1","CAGL0E02937g","protein_coding"
"GWK60_E02739","QNG13169.1","CAGL0E02959g","protein_coding"
"GWK60_E02761","QNG13170.1","CAGL0E02981g","protein_coding"
"GWK60_E02783","QNG13171.1","CAGL0E03003g","protein_coding"
"GWK60_E02805","QNG13172.1","CAGL0E03025g","protein_coding"
"GWK60_E02827","QNG13173.1","CAGL0E03069g","protein_coding"
"GWK60_E02871","QNG13174.1","CAGL0E03113g","protein_coding"
"GWK60_E02915","QNG13176.1","CAGL0E03179g","protein_coding"
"GWK60_E02937","QNG13177.1","CAGL0E03201g","protein_coding"
"GWK60_E02959","QNG13178.1","CAGL0E03223g","protein_coding"
"GWK60_E02981","QNG13179.1","CAGL0E03245g","protein_coding"
"GWK60_E03003","QNG13180.1","CAGL0E03267g","protein_coding"
"GWK60_E03025","QNG13181.1","CAGL0E03289g","protein_coding"
"GWK60_E03047","QNG13182.1","CAGL0E03311g","protein_coding"
"GWK60_E03091","QNG13183.1","CAGL0E03355g","protein_coding"
"GWK60_E03113","QNG13184.1","CAGL0E03366g","protein_coding"
"GWK60_E03157","QNG13185.1","CAGL0E03426g","protein_coding"
"GWK60_E03201","QNG13187.1","CAGL0E03476g","protein_coding"
"GWK60_E03223","QNG13188.1","CAGL0E03498g","protein_coding"
"GWK60_E03245","QNG13189.1","CAGL0E03520g","protein_coding"
"GWK60_E03267","QNG13190.1","CAGL0E03542g","protein_coding"
"GWK60_E03289","QNG13191.1","CAGL0E03564g","protein_coding"
"GWK60_E03333","QNG13192.1","CAGL0E03608g","protein_coding"
"GWK60_E03355","QNG13193.1","CAGL0E03630g","protein_coding"
