standard_name	scer_id	scer_gene_name	Orthogroup	score_mean	n_libs
GWK60_G01177	YIL113W	SDP1	OG0000154	0.8684356405772473	1
GWK60_G01199	YNL054W	VAC7	OG0000154	0.8684356405772473	1
GWK60_G01221	YBR121C	GRS1	OG0003024	0.8684356405772473	1
GWK60_G01243				0.48	1
GWK60_G01265				1.0	1
GWK60_G01287	YNL045W	LAP2	OG0003335	0.38	1
GWK60_G01309	YNL044W	YIP3	OG0002409	0.33	1
GWK60_G01331	YNL042W	BOP3	OG0000420	0.36	1
GWK60_G01353	YNL041C	COG6	OG0001223	0.8684356405772473	1
GWK60_G01397	YNL036W	NCE103	OG0003539	0.23	1
GWK60_G01419	YNL038W	GPI15	OG0003900	0.34	1
GWK60_G01441	YNL039W	BDP1	OG0003011	0.8684356405772473	1
GWK60_G01463	YNL040W	YNL040W	OG0003610	0.35	1
GWK60_G01485	YNL035C	YNL035C	OG0003360	0.29	1
GWK60_G01529	YPR108W	RPN7	OG0002407	0.8684356405772473	1
GWK60_G01551	YPR107C	YTH1	OG0001004	1.0	1
GWK60_G01573	YPR106W	ISR1	OG0004901	0.23	1
GWK60_G01595	YGR086C	PIL1	OG0000124	0.8684356405772473	1
GWK60_G01617	YPR105C	COG4	OG0002417	0.8684356405772473	1
GWK60_G01639	YPR104C	FHL1	OG0001494	0.83	1
GWK60_G01661	YPR103W	PRE2	OG0001901	0.8684356405772473	1
GWK60_G01683	YGR085C	RPL11B	OG0000951	0.8684356405772473	1
GWK60_G01705	YPR101W	SNT309	OG0004299	0.8684356405772473	1
GWK60_G01727	YPR100W	MRPL51	OG0003069	0.8684356405772473	1
GWK60_G01749	YPR098C	TMH18	OG0000912	1.0	1
GWK60_G01771	YKR069W	MET1	OG0001058	0.38	1
GWK60_G01793	YKR070W	YKR070W	OG0001742	1.0	1
GWK60_G01815	YKR071C	DRE2	OG0002134	0.8684356405772473	1
GWK60_G01837	YOR054C	VHS3	OG0000391	0.58	1
GWK60_G01859	YOR056C	NOB1	OG0001493	0.8684356405772473	1
GWK60_G01881	YKR074W	AIM29	OG0002163	0.37	1
GWK60_G01903	YOR061W	CKA2	OG0000136	0.5	1
GWK60_G01925	YKR075C	YKR075C	OG0000548	0.33	1
GWK60_G01947	YOR063W	RPL3	OG0001143	0.8684356405772473	1
GWK60_G01969	YMR251W	GTO3	OG0000429	0.36	1
GWK60_G01991				0.42	1
GWK60_G02013				0.8684356405772473	1
GWK60_G02035	YKR079C	TRZ1	OG0001177	0.8684356405772473	1
GWK60_G02057	YKR080W	MTD1	OG0002311	0.8684356405772473	1
GWK60_G02079	YKR082W	NUP133	OG0001114	0.6	1
GWK60_G02101	YKR083C	DAD2	OG0003548	0.8684356405772473	1
GWK60_G02123	YKR084C	HBS1	OG0000516	0.41	1
GWK60_G02145	YKR085C	MRPL20	OG0001571	0.8684356405772473	1
GWK60_G02167	YKR086W	PRP16	OG0000146	0.8684356405772473	1
GWK60_G02189	YKR087C	OMA1	OG0001264	0.37	1
GWK60_G02211	YKR088C	TVP38	OG0002970	0.8684356405772473	1
GWK60_G02233	YKR089C	TGL4	OG0000443	0.34	1
GWK60_G02255	YKR090W	PXL1	OG0000915	0.8684356405772473	1
GWK60_G02277	YKR092C	SRP40	OG0002702	0.31	1
GWK60_G02299	YKR093W	PTR2	OG0000741	0.34	1
GWK60_G02321	YIL148W	RPL40A	OG0002694	0.8684356405772473	1
GWK60_G02343	YKR095W	MLP1	OG0000724	0.43	1
GWK60_G02365				0.8684356405772473	1
GWK60_G02387	YKR095W	nan	OG0003471	0.8684356405772473	1
GWK60_G02409	YKR096W	ESL2	OG0000411	0.33	1
GWK60_G02431	YKR098C	UBP11	OG0000746	0.8684356405772473	1
GWK60_G02453	YIL094C	LYS12	OG0001866	0.8684356405772473	1
GWK60_G02475	YIL095W	PRK1	OG0000069	0.8684356405772473	1
GWK60_G02497	YIL096C	BMT5	OG0001623	0.8684356405772473	1
GWK60_G02519	YIL097W	FYV10	OG0001839	0.8684356405772473	1
GWK60_G02541	YNL037C	IDH1	OG0001197	0.34	1
GWK60_G02563	YIL098C	FMC1	OG0003625	0.8684356405772473	1
GWK60_G02585	YIL099W	SGA1	OG0003372	0.31	1
GWK60_G02607	YIL101C	XBP1	OG0002957	0.52	1
GWK60_G02629	YIL103W	DPH1	OG0003086	0.8684356405772473	1
GWK60_G02651	YIL104C	SHQ1	OG0001744	0.8684356405772473	1
GWK60_G02673	YIL106W	MOB1	OG0002213	0.8684356405772473	1
GWK60_G02695	YIL105C	SLM1	OG0000470	0.34	1
GWK60_G02717	YPL186C	UIP4	OG0004602	1.0	1
GWK60_G02739				0.8684356405772473	1
GWK60_G02761	YPL188W	POS5	OG0003179	0.8684356405772473	1
GWK60_G02783	YGR086C	PIL1	OG0000124	0.8684356405772473	1
GWK60_G02805				0.31	1
GWK60_G02827	YGR089W	NNF2	OG0001634	0.8684356405772473	1
GWK60_G02871	YGR090W	UTP22	OG0002020	0.8684356405772473	1
GWK60_G02893	YGR091W	PRP31	OG0002639	0.8684356405772473	1
GWK60_G02915	YGR092W	DBF2	OG0000383	0.8684356405772473	1
GWK60_G02937	YGR093W	DRN1	OG0002936	0.8684356405772473	1
GWK60_G02959	YGR094W	VAS1	OG0002919	0.8684356405772473	1
GWK60_G02981	YGR095C	RRP46	OG0002846	0.8684356405772473	1
GWK60_G03003	YGR096W	TPC1	OG0001565	0.8684356405772473	1
GWK60_G03025	YPR113W	PIS1	OG0003593	0.8684356405772473	1
GWK60_G03047	YGR097W	ASK10	OG0003451	0.59	1
GWK60_G03069				0.35	1
GWK60_G03091	YGR098C	ESP1	OG0002607	0.8684356405772473	1
GWK60_G03113	YKR018C	YKR018C	OG0000385	0.37	1
GWK60_G03135	YER101C	AST2	OG0000102	0.8684356405772473	1
GWK60_G03157	YER103W	SSA4	OG0000018	0.8684356405772473	1
GWK60_G03179	YBL076C	ILS1	OG0003345	0.8684356405772473	1
GWK60_G03201	YER104W	RTT105	OG0004300	0.8684356405772473	1
GWK60_G03223	YER105C	NUP157	OG0000966	0.8684356405772473	1
GWK60_G03245	YER106W	MAM1	OG0004301	0.8684356405772473	1
GWK60_G03267	YER107C	GLE2	OG0000158	0.8684356405772473	1
GWK60_G03289				0.31	1
GWK60_G03311	YER110C	KAP123	OG0001455	0.6	1
GWK60_G03333	YER112W	LSM4	OG0003432	0.8684356405772473	1
GWK60_G03355	YER113C	TMN3	OG0003741	0.8684356405772473	1
GWK60_G03377	YER114C	BOI2	OG0000416	0.6	1
GWK60_G03399	YER115C	SPR6	OG0004302	0.29	1
GWK60_G03421	YER116C	SLX8	OG0000938	0.8684356405772473	1
GWK60_G03443	YBL087C	RPL23A	OG0000854	0.8684356405772473	1
GWK60_G03465	YER118C	SHO1	OG0002168	0.36	1
GWK60_G03487	YER119C	AVT6	OG0000091	1.0	1
GWK60_G03509	YBL091C	MAP2	OG0001681	0.36	1
GWK60_G03531	YBL091C	SCS2	OG0001073	0.8684356405772473	1
GWK60_G03553				0.8684356405772473	1
GWK60_G03575	YER122C	GLO3	OG0002186	0.8684356405772473	1
GWK60_G03597	YOR372C	NDD1	OG0004303	0.8684356405772473	1
GWK60_G03619	YLL022C	HIF1	OG0005362	1.0	1
GWK60_G03641	YLL023C	POM33	OG0000233	0.31	1
GWK60_G03663	YAL005C	SSA1	OG0000018	0.8684356405772473	1
GWK60_G03707	YGR046W	TAM41	OG0002433	0.8684356405772473	1
GWK60_G03729	YLL026W	HSP104	OG0002808	1.0	1
GWK60_G03751	YLL027W	ISA1	OG0000680	0.8684356405772473	1
GWK60_G03773	YLL028W	TPO1	OG0000118	0.33	1
GWK60_G03795	YLL029W	FRA1	OG0001794	0.43	1
GWK60_G03817				0.21	1
GWK60_G03839	YLL031C	GPI13	OG0002466	0.8684356405772473	1
GWK60_G03861	YLL032C	YLL032C	OG0002064	0.33	1
GWK60_G03883	YLR005W	SSL1	OG0003603	0.8684356405772473	1
GWK60_G03905	YLR004C	THI73	OG0003771	0.8684356405772473	1
GWK60_G03927	YJR005W	APL1	OG0001446	0.8684356405772473	1
GWK60_G03949	YJR004C	SAG1	OG0000072	0.8684356405772473	1
GWK60_G03971	YDR305C	HNT2	OG0003653	0.27	1
GWK60_G03993	YDR306C	PFU1	OG0002266	0.8684356405772473	1
GWK60_G04015	YGR179C	OKP1	OG0004304	0.8684356405772473	1
GWK60_G04037	YGR180C	RNR4	OG0004902	0.8684356405772473	1
GWK60_G04081	YER001W	MNN1	OG0000017	0.8684356405772473	1
GWK60_G04147	YJL112W	MDV1	OG0003458	0.37	1
GWK60_G04169	YJL111W	CCT7	OG0001930	0.8684356405772473	1
GWK60_G04191	YKR034W	DAL80	OG0000022	0.8684356405772473	1
GWK60_G04213	YJL109C	UTP10	OG0001115	0.8684356405772473	1
GWK60_G04235	YJL108C	PRM10	OG0003470	0.8684356405772473	1
GWK60_G04257	YJL106W	IME2	OG0001129	0.37	1
GWK60_G04279	YJL105W	SET4	OG0000601	0.36	1
GWK60_G04301	YJL104W	PAM16	OG0003361	0.8684356405772473	1
GWK60_G04323	YDR486C	VPS60	OG0001452	0.35	1
GWK60_G04345	YDR488C	PAC11	OG0004603	0.8684356405772473	1
GWK60_G04367	YDR489W	SLD5	OG0003532	0.8684356405772473	1
GWK60_G04389	YDR490C	PKH1	OG0000099	0.37	1
GWK60_G04411	YDR492W	IZH1	OG0000238	0.8684356405772473	1
GWK60_G04433	YDR493W	MZM1	OG0000987	1.0	1
GWK60_G04455	YDR494W	RSM28	OG0004305	0.38	1
GWK60_G04477	YDR495C	VPS3	OG0002709	0.8684356405772473	1
GWK60_G04499	YNL106C	INP52	OG0000097	0.8684356405772473	1
GWK60_G04521	YNL104C	LEU4	OG0000237	0.32	1
GWK60_G04543	YOR107W	RGS2	OG0003124	0.8684356405772473	1
GWK60_G04565				0.11	1
GWK60_G04587	YOR106W	VAM3	OG0000169	0.8684356405772473	1
GWK60_G04609	YML017W	PSP2	OG0000957	0.34	1
GWK60_G04631	YLR372W	ELO3	OG0000107	0.8684356405772473	1
GWK60_G04653	YLR371W	ROM2	OG0000989	0.8684356405772473	1
GWK60_G04675	YLR370C	ARC18	OG0003724	0.8684356405772473	1
GWK60_G04697	YLR369W	SSQ1	OG0000115	0.8684356405772473	1
GWK60_G04719	YLR368W	MDM30	OG0004306	0.8684356405772473	1
GWK60_G04741	YLR364W	GRX8	OG0004091	0.8684356405772473	1
GWK60_G04763	YLR363W	nan	OG0003276	0.8684356405772473	1
GWK60_G04785	YLR363C	NMD4	OG0002236	0.8684356405772473	1
GWK60_G04807	YDR064W	RPS13	OG0002586	0.8684356405772473	1
GWK60_G04829	YDR063W	AIM7	OG0003009	1.0	1
GWK60_G04851	YDR062W	LCB2	OG0002737	0.8684356405772473	1
GWK60_G04873	YDR061W	YDR061W	OG0001205	0.35	1
GWK60_G04895	YBL026W	LSM2	OG0001382	0.8684356405772473	1
GWK60_G04939	YDR065W	RRG1	OG0004307	0.8684356405772473	1
GWK60_G04961	YDR066C	RTR2	OG0000408	0.8684356405772473	1
GWK60_G04983	YDR067C	OCA6	OG0003617	0.8684356405772473	1
GWK60_G05005	YDR068W	DOS2	OG0002378	0.39	1
GWK60_G05027	YDR069C	DOA4	OG0000512	0.8684356405772473	1
GWK60_G05049	YDR070C	FMP16	OG0004308	0.9051030913530913	1
GWK60_G05071	YDR071C	PAA1	OG0001057	0.37	1
GWK60_G05093	YDR072C	IPT1	OG0002029	0.26	1
GWK60_G05115	YDR073W	SNF11	OG0004309	1.0	1
GWK60_G05137	YDR074W	TPS2	OG0001394	0.8684356405772473	1
GWK60_G05159	YNL200C	NNR1	OG0002560	0.32	1
GWK60_G05181	YNL199C	GCR2	OG0004092	0.8684356405772473	1
GWK60_G05203	YNL197C	WHI3	OG0000612	0.8684356405772473	1
GWK60_G05225	YDL227C	HO	OG0004604	0.38	1
GWK60_G05247	YDL226C	GCS1	OG0003348	0.8684356405772473	1
GWK60_G05269				0.8684356405772473	1
GWK60_G05291	YDL225W	SHS1	OG0003599	0.8684356405772473	1
GWK60_G05313	YNL197C	WHI3	OG0000612	1.0	1
GWK60_G05335				0.1	1
GWK60_G05357				0.37	1
GWK60_G05379	YDL222C	FMP45	OG0000166	0.8684356405772473	1
GWK60_G05401	YDL220C	CDC13	OG0004310	0.36	1
GWK60_G05423	YDL219W	DTD1	OG0000858	0.04	1
GWK60_G05445	YDL218W	YDL218W	OG0003962	0.8684356405772473	1
GWK60_G05467	YDL217C	TIM22	OG0003390	0.8684356405772473	1
GWK60_G05489	YDL216C	RRI1	OG0002449	0.35	1
GWK60_G05511	YDL215C	GDH2	OG0001825	0.4	1
GWK60_G05533				0.8684356405772473	1
GWK60_G05555	YDL213C	NOP6	OG0002144	0.8684356405772473	1
GWK60_G05577				0.8684356405772473	1
GWK60_G05599	YDL212W	SHR3	OG0002143	0.8684356405772473	1
GWK60_G05621	YNL176C	TDA7	OG0000650	0.8684356405772473	1
GWK60_G05643	YHR146W	CRP1	OG0000264	0.8684356405772473	1
GWK60_G05665	YHR144C	DCD1	OG0002656	0.38	1
GWK60_G05687	YHR143W	nan	OG0003572	0.8684356405772473	1
GWK60_G05709	YHR143W	DSE2	OG0004311	0.8684356405772473	1
GWK60_G05731	YHR142W	CHS7	OG0001404	0.28	1
GWK60_G05753	YHR141C	RPL42B	OG0000799	0.8684356405772473	1
GWK60_G05775	YHR140W	YHR140W	OG0003680	0.8684356405772473	1
GWK60_G05797	YHR139C	SPS100	OG0003855	0.8684356405772473	1
GWK60_G05819	YHR138C	YHR138C	OG0000276	0.8684356405772473	1
GWK60_G05841	YHR137W	ARO9	OG0002060	0.8686673259660874	1
GWK60_G05863				0.8684356405772473	1
GWK60_G05885	YHR132C	ECM14	OG0001148	0.8684356405772473	1
GWK60_G05907	YHR132W	nan	OG0000872	0.8684356405772473	1
GWK60_G05929	YHR134W	WSS1	OG0001029	0.8684356405772473	1
GWK60_G05951	YHR135C	YCK1	OG0000108	0.8684356405772473	1
GWK60_G05973	YHR131C	YHR131C	OG0000467	0.8684356405772473	1
GWK60_G06017	YAL024C	LTE1	OG0002325	0.8684356405772473	1
GWK60_G06039	YAL025C	MAK16	OG0002782	0.8684356405772473	1
GWK60_G06061	YAL026C	DRS2	OG0003128	0.8684356405772473	1
GWK60_G06083	YAL027W	SAW1	OG0003478	0.8684356405772473	1
GWK60_G06105	YOR324C	FRT1	OG0004093	0.8684356405772473	1
GWK60_G06127				0.8684356405772473	1
GWK60_G06149	YAL030W	SNC1	OG0000472	0.8684356405772473	1
GWK60_G06171	YOR355W	GDS1	OG0001842	0.36	1
GWK60_G06193	YOR356W	CIR2	OG0003185	0.29	1
GWK60_G06215	YOR357C	SNX3	OG0002508	0.34	1
GWK60_G06237				0.36	1
GWK60_G06259	YOR096W	RPS7A	OG0000881	0.8684356405772473	1
GWK60_G06303	YNL097C	PHO23	OG0003561	0.8684356405772473	1
GWK60_G06325	YNL099C	OCA1	OG0003287	0.8684356405772473	1
GWK60_G06347	YNL100W	MIC27	OG0004312	0.8684356405772473	1
GWK60_G06369	YNL101W	AVT4	OG0000130	0.37	1
GWK60_G06391	YNL102W	POL1	OG0003152	0.8684356405772473	1
GWK60_G06413	YNL103W	MET4	OG0000195	0.8684356405772473	1
GWK60_G06435				0.15	1
GWK60_G06457	YNL104C	LEU4	OG0000237	0.8684356405772473	1
GWK60_G06479	YCR002C	CDC10	OG0002432	0.8684356405772473	1
GWK60_G06501	YCR003W	MRPL32	OG0000300	0.8684356405772473	1
GWK60_G06523	YGR169C	nan	OG0003856	0.16	1
GWK60_G06545	YJL023C	PET130	OG0004313	0.8684356405772473	1
GWK60_G06567	YJL020C	BBC1	OG0002136	0.8684356405772473	1
GWK60_G06589	YJL019W	MPS3	OG0004314	0.4	1
GWK60_G06611	YJL016W	TPH3	OG0003953	0.8684356405772473	1
GWK60_G06633	YJL014W	CCT3	OG0001246	0.8684356405772473	1
GWK60_G06655	YJL013C	MAD3	OG0000432	0.36	1
GWK60_G06677	YJL012C	VTC4	OG0002540	0.8684356405772473	1
GWK60_G06699	YJL011C	RPC17	OG0002495	0.8684356405772473	1
GWK60_G06721				0.8684356405772473	1
GWK60_G06743	YML018C	YML018C	OG0001316	0.8684356405772473	1
GWK60_G06765	YML019W	OST6	OG0000186	0.8684356405772473	1
GWK60_G06787	YML020W	YML020W	OG0000299	0.38	1
GWK60_G06809	YML021C	UNG1	OG0002742	0.8684356405772473	1
GWK60_G06831	YML022W	APT1	OG0000973	0.8684356405772473	1
GWK60_G06853	YML023C	NSE5	OG0000343	0.8684356405772473	1
GWK60_G06897				0.8684356405772473	1
GWK60_G06919	YDR450W	RPS18A	OG0001035	0.8684356405772473	1
GWK60_G06941	YDR451C	YHP1	OG0000580	0.37	1
GWK60_G06963	YML028W	TSA1	OG0000384	0.37	1
GWK60_G06985	YML029W	USA1	OG0004315	0.27	1
GWK60_G07007	YML030W	RCF1	OG0002052	0.8684356405772473	1
GWK60_G07029	YDR456W	NHX1	OG0001950	1.0	1
GWK60_G07051	YML031W	NDC1	OG0001257	0.8684356405772473	1
GWK60_G07073	YML032C	RAD52	OG0002621	0.8684356405772473	1
GWK60_G07095	YML034W	SRC1	OG0000448	0.8684356405772473	1
GWK60_G07117	YML035C	AMD1	OG0001781	1.0	1
GWK60_G07139	YPL168W	MRX4	OG0004316	0.8684356405772473	1
GWK60_G07161	YOR254C	SEC63	OG0003374	0.8684356405772473	1
GWK60_G07183	YJL183W	MNN11	OG0001523	0.31	1
GWK60_G07205	YJL180C	ATP12	OG0000975	0.8684356405772473	1
GWK60_G07227	YJL179W	PFD1	OG0002234	0.8684356405772473	1
GWK60_G07249	YOR294W	RRS1	OG0001589	0.8684356405772473	1
GWK60_G07271				0.8684356405772473	1
GWK60_G07293	YOR296W	YOR296W	OG0002419	0.8684356405772473	1
GWK60_G07315	YBR287W	YBR287W	OG0000558	0.8684356405772473	1
GWK60_G07337	YBR286W	APE3	OG0001649	0.8684356405772473	1
GWK60_G07359				0.14	1
GWK60_G07381	YKR013W	PRY2	OG0000038	0.39	1
GWK60_G07403	YKR014C	YPT52	OG0000040	0.35	1
GWK60_G07425	YKR016W	MIC60	OG0003437	0.8684356405772473	1
GWK60_G07447	YKR017C	HEL1	OG0001512	0.28	1
GWK60_G07469	YGR099W	TEL2	OG0002980	0.8684356405772473	1
GWK60_G07491	YGR100W	MDR1	OG0003279	0.8684356405772473	1
GWK60_G07513	YGR101W	PCP1	OG0002760	0.8684356405772473	1
GWK60_G07535	YGR102C	GTF1	OG0003842	0.8684356405772473	1
GWK60_G07557		nan	OG0001243	0.8684356405772473	1
GWK60_G07579	YGR104C	SRB5	OG0002124	0.8684356405772473	1
GWK60_G07601	YGR105W	VMA21	OG0001236	0.8684356405772473	1
GWK60_G07623	YGR106C	VOA1	OG0003726	0.8684356405772473	1
GWK60_G07645	YNR035C	ARC35	OG0002326	0.8684356405772473	1
GWK60_G07667	YNR036C	MRPS12	OG0001844	0.8684356405772473	1
GWK60_G07689	YNR037C	RSM19	OG0002948	0.8684356405772473	1
GWK60_G07711	YNR038W	DBP6	OG0001121	0.8684356405772473	1
GWK60_G07733	YNR039C	ZRG17	OG0001407	0.39	1
GWK60_G07755	YDR090C	ILT1	OG0003495	0.39	1
GWK60_G07777	YDR091C	RLI1	OG0003221	0.8684356405772473	1
GWK60_G07799	YDR092W	UBC13	OG0002707	0.8684356405772473	1
GWK60_G07821	YDR093W	DNF2	OG0000207	0.8194117647058823	1
GWK60_G07843				0.38	1
GWK60_G07865	YDR097C	MSH6	OG0001396	0.8684356405772473	1
GWK60_G07887	YER174C	GRX4	OG0000914	0.8684356405772473	1
GWK60_G07909	YLR167W	RPS31	OG0002815	0.8684356405772473	1
GWK60_G07931	YLR168C	UPS2	OG0000626	0.8684356405772473	1
GWK60_G07953	YLR246W	ERF2	OG0003759	0.42	1
GWK60_G07975	YLR245C	CDD1	OG0001474	0.38	1
GWK60_G07997	YLR244C	MAP1	OG0003102	0.8684356405772473	1
GWK60_G08019	YDR188W	CCT6	OG0002862	0.8684356405772473	1
GWK60_G08041	YLR243W	GPN3	OG0001464	0.8684356405772473	1
GWK60_G08063	YLR242C	ARV1	OG0000256	0.8684356405772473	1
GWK60_G08085	YLR241W	CSC1	OG0000708	0.41	1
GWK60_G08107	YLR240W	VPS34	OG0001928	0.8684356405772473	1
GWK60_G08129	YDR195W	REF2	OG0004317	0.8684356405772473	1
GWK60_G08151	YLR239C	LIP2	OG0003307	0.8684356405772473	1
GWK60_G08173	YLR238W	FAR10	OG0000461	0.8684356405772473	1
GWK60_G08195	YOR071C	NRT1	OG0000304	0.8684356405772473	1
GWK60_G08217	YLR234W	TOP3	OG0002662	0.8684356405772473	1
GWK60_G08239	YLR233C	EST1	OG0000172	0.8684356405772473	1
GWK60_G08283	YIL118W	RHO3	OG0001191	0.38	1
GWK60_G08305	YIL119C	RPI1	OG0003459	0.4	1
GWK60_G08327	YIL121W	QDR2	OG0000251	0.8684356405772473	1
GWK60_G08349	YIL122W	POG1	OG0004903	0.8684356405772473	1
GWK60_G08371	YIL123W	SIM1	OG0000061	0.36	1
GWK60_G08393	YIL124W	AYR1	OG0001488	0.37	1
GWK60_G08415	YIL125W	KGD1	OG0002006	0.52	1
GWK60_G08437	YGL147C	RPL9A	OG0000340	0.28	1
GWK60_G08459	YIL126W	STH1	OG0000178	0.8684356405772473	1
GWK60_G08481	YIL127C	RRT14	OG0003733	0.8684356405772473	1
GWK60_G08503	YIL128W	MET18	OG0002864	0.8684356405772473	1
GWK60_G08525	YIL129C	TAO3	OG0002104	0.8684356405772473	1
GWK60_G08547	YIL130W	ASG1	OG0000278	0.5	1
GWK60_G08569				0.8684356405772473	1
GWK60_G08591	YIL132C	CSM2	OG0004318	0.8684356405772473	1
GWK60_G08613	YIL134W	FLX1	OG0001792	0.8684356405772473	1
GWK60_G08635	YOL018C	TLG2	OG0001269	0.8684356405772473	1
GWK60_G08657	YFR012W	DCV1	OG0000140	0.35	1
GWK60_G08701	YPL203W	TPK2	OG0000143	0.37	1
GWK60_G08723	YPL202C	AFT2	OG0000930	0.8684356405772473	1
GWK60_G08745	YPL201C	YIG1	OG0004319	0.15	1
GWK60_G08767				0.8684356405772473	1
GWK60_G08789	YPL199C	YPL199C	OG0000755	1.0	1
GWK60_G08811	YGL076C	RPL7A	OG0000809	0.8684356405772473	1
GWK60_G08833				0.8684356405772473	1
GWK60_G08855	YPL196W	OXR1	OG0002252	0.8684356405772473	1
GWK60_G08877	YPL195W	APL5	OG0001542	0.31	1
GWK60_G08899	YPL194W	DDC1	OG0003779	0.38	1
GWK60_G08921	YPL193W	RSA1	OG0001482	0.8684356405772473	1
GWK60_G08943				0.8684356405772473	1
GWK60_G08965	YPL191C	MIY2	OG0000473	0.29	1
GWK60_G08987	YPL189C	nan	OG0003925	0.8684356405772473	1
GWK60_G09009	YGR197C	SNG1	OG0000065	0.8684356405772473	1
GWK60_G09031	YGR196C	FYV8	OG0004320	0.8684356405772473	1
GWK60_G09053	YGR195W	SKI6	OG0002701	0.8684356405772473	1
GWK60_G09075	YGR194C	XKS1	OG0002712	0.39	1
GWK60_G09097	YGR193C	PDX1	OG0002559	0.8684356405772473	1
GWK60_G09119	YJR009C	TDH2	OG0000281	0.39	1
GWK60_G09163	YGR189C	CRH1	OG0000306	0.8684356405772473	1
GWK60_G09207	YOR191W	ULS1	OG0001280	0.56	1
GWK60_G09229	YOR190W	SPR1	OG0000310	0.26	1
GWK60_G09251	YOR189W	IES4	OG0004605	0.8684356405772473	1
GWK60_G09273	YOR188W	MSB1	OG0000168	0.4	1
GWK60_G09295	YOR187W	TUF1	OG0000963	0.3	1
GWK60_G09317				0.8684356405772473	1
GWK60_G09339				0.1	1
GWK60_G09361				0.22	1
GWK60_G09383	YLR291C	GCD7	OG0000820	0.8684356405772473	1
GWK60_G09405	YOR184W	SER1	OG0001840	0.8684356405772473	1
GWK60_G09427	YLR287C	RPS30B	OG0003590	0.8684356405772473	1
GWK60_G09449	YOR181W	LAS17	OG0001956	0.8684356405772473	1
GWK60_G09471	YLR278C	YLR278C	OG0003977	0.35	1
GWK60_G09493	YOR179C	SYC1	OG0005363	0.8684356405772473	1
GWK60_G09515	YPR175W	DPB2	OG0002914	0.8684356405772473	1
GWK60_G09537	YPR176C	BET2	OG0003180	0.8684356405772473	1
GWK60_G09559	YPR178W	PRP4	OG0003400	0.33	1
GWK60_G09581	YPR179C	HDA3	OG0002467	0.8684356405772473	1
GWK60_G09603	YPR180W	AOS1	OG0001319	0.8684356405772473	1
GWK60_G09625				0.39	1
GWK60_G09647	YPR182W	SMX3	OG0001661	0.8684356405772473	1
GWK60_G09669	YPR183W	DPM1	OG0002725	1.0	1
GWK60_G09691	YPR184W	GDB1	OG0001332	0.37	1
GWK60_G09713	YPR185W	ATG13	OG0001762	0.8684356405772473	1
GWK60_G09735	YPR186C	PZF1	OG0000298	0.8684356405772473	1
GWK60_G09757	YPR187W	RPO26	OG0003097	0.8684356405772473	1
GWK60_G09779	YPR188C	MLC2	OG0000279	0.8684356405772473	1
GWK60_G09801	YPR189W	SKI3	OG0002380	0.8684356405772473	1
GWK60_G09823	YPR190C	RPC82	OG0001496	0.8684356405772473	1
GWK60_G09845	YPR191W	QCR2	OG0003662	0.8684356405772473	1
GWK60_G09867	YDR529C	QCR7	OG0003809	0.8684356405772473	1
GWK60_G09889	YJR150C	DAN1	OG0000002	0.29	1
GWK60_G09911				0.8684356405772473	1
GWK60_H00011				0.8684356405772473	1
GWK60_H00033	YLR459W	GAB1	OG0001826	0.8684356405772473	1
GWK60_H00055	YPR181C	SEC23	OG0000572	0.8684356405772473	1
GWK60_H00077	YPR174C	CSA1	OG0004094	0.8684356405772473	1
GWK60_H00099	YLR456W	YLR456W	OG0000554	1.0	1
GWK60_H00121	YLR455W	PDP3	OG0003756	0.8684356405772473	1
GWK60_H00143	YLR454W	FMP27	OG0000185	0.34	1
GWK60_H00165				0.39	1
GWK60_H00187	YLR452C	SST2	OG0001541	0.8684356405772473	1
GWK60_H00209	YLR451W	LEU3	OG0002799	0.8684356405772473	1
GWK60_H00231	YER175C	TMT1	OG0000227	0.8684356405772473	1
GWK60_H00253	YJR124C	YJR124C	OG0000326	0.8684356405772473	1
GWK60_H00275	YJR123W	RPS5	OG0002826	0.8684356405772473	1
GWK60_H00297	YJR122W	IBA57	OG0002368	0.8684356405772473	1
GWK60_H00319	YJR121W	ATP2	OG0001285	0.34	1
GWK60_H00341	YJR119C	JHD2	OG0002413	0.41	1
GWK60_H00363	YJR118C	ILM1	OG0002952	0.8684356405772473	1
GWK60_H00385	YJR116W	TDA4	OG0000877	0.32	1
GWK60_H00407	YPL255W	BBP1	OG0004321	0.8684356405772473	1
GWK60_H00429	YPL254W	HFI1	OG0003446	0.8684356405772473	1
GWK60_H00451	YPL253C	VIK1	OG0003460	0.8684356405772473	1
GWK60_H00473	YPL252C	YAH1	OG0003160	0.8684356405772473	1
GWK60_H00495				0.34	1
GWK60_H00517	YPL250C	ATG41	OG0004095	0.8684356405772473	1
GWK60_H00539	YPL249C	GYP5	OG0000457	0.31	1
GWK60_H00561				0.8684356405772473	1
GWK60_H00583	YPL247C	YPL247C	OG0001389	0.35	1
GWK60_H00605	YPL246C	RBD2	OG0001054	1.0	1
GWK60_H00627	YPL245W	YPL245W	OG0004322	0.32	1
GWK60_H00649	YPL244C	HUT1	OG0001358	0.8684356405772473	1
GWK60_H00671	YPL243W	SRP68	OG0002113	0.8684356405772473	1
GWK60_H00693	YPL242C	IQG1	OG0003094	0.8684356405772473	1
GWK60_H00715	YPL241C	CIN2	OG0004323	0.36	1
