standard_name,common_name,type,chrom,start,stop,strand,coding_length,hits,reads,insertion_index,neighborhood_index,reads_ni,max_free_region,freedom_index,logit_fi,s_value,upstream_hits_100,hits_in_domains,reads_in_domains,domain_coverage,domain_ratio,bps_between_hits_in_feature,bps_between_hits_in_neihgborhood,sample,feature_id,condition,background,pool
GWK60_I04631,GWK60_I04631,ORF,CP048238.1,486805,488985,W,2181,3,2411,0.00137551581843191,0.13656217572817878,0.1919303156388336,1230,0.5639614855570839,0.5639614841514387,-13.36992745672626,0,0,0,0,0,727,99.28070175438596,yH299-parent-pool3,GWK60_I04631,parent,yH299,3
GWK60_I04653,GWK60_I04653,ORF,CP048238.1,489338,490195,W,858,0,0,0,0,0,858,1,0.998614074161362,-24.605941648626345,0,0,0,0,0,9999,98.47368421052632,yH299-parent-pool3,GWK60_I04653,parent,yH299,3
GWK60_I04675,GWK60_I04675,ORF,CP048238.1,490264,490749,C,486,0,0,0,0,0,486,1,0.945833299518764,-24.605941648626345,0,0,0,0,0,9999,94.55555555555556,yH299-parent-pool3,GWK60_I04675,parent,yH299,3
GWK60_I04697,GWK60_I04697,ORF,CP048238.1,491049,492890,W,1842,2,78,0.001085776330076,0.10380021715526602,0.00690781264272005,901,0.4891422366992399,0.4891422005316358,-18.30216090044924,1,0,0,0,0,921,95.6,yH299-parent-pool3,GWK60_I04697,parent,yH299,3
GWK60_I04719,GWK60_I04719,ORF,CP048238.1,493018,495192,C,2175,2,192,9.1954022988505e-4,0.095921668795232,0.01640627968703958,1981,0.9108045977011494,0.910804595290638,-17.013484611358265,1,0,0,0,0,1087.5,104.3148148148148,yH299-parent-pool3,GWK60_I04719,parent,yH299,3
GWK60_I04741,GWK60_I04741,ORF,CP048238.1,495503,496195,C,693,3,1941,0.00432900432900432,0.46876932591218307,0.528743513693882,345,0.49783549783549785,0.4942636995885558,-13.682614163207152,3,0,0,0,0,231,108.28571428571428,yH299-parent-pool3,GWK60_I04741,parent,yH299,3
GWK60_I04763,GWK60_I04763,ORF,CP048238.1,496452,496796,C,345,1,39,0.00289855072463768,0.5103768115942029,0.04946003292956444,289,0.8376811594202899,0.6785204273089117,-19.284013553738983,0,0,0,0,0,345,176.08,yH299-parent-pool3,GWK60_I04763,parent,yH299,3
GWK60_I04785,GWK60_I04785,ORF,CP048238.1,497104,498561,W,1458,10,8578,0.00685871056241426,1.2324804675851375,2.9675494431503795,458,0.31412894375857336,0.3141278631164865,-11.539347872314094,0,0,0,0,0,145.8,179.69565217391303,yH299-parent-pool3,GWK60_I04785,parent,yH299,3
GWK60_I04807,GWK60_I04807,ORF,CP048238.1,498712,499332,C,621,1,1,0.00161030595813204,0.2876006441223833,7.745358292642e-4,553,0.8904991948470209,0.877471923464931,-23.605941648626345,0,0,0,0,0,621,178.6,yH299-parent-pool3,GWK60_I04807,parent,yH299,3
GWK60_I04829,GWK60_I04829,ORF,CP048238.1,499860,500951,W,1092,0,0,0,0,0,1092,1,0.9998663296253664,-24.605941648626345,1,0,0,0,0,9999,158.67857142857142,yH299-parent-pool3,GWK60_I04829,parent,yH299,3
GWK60_I04851,GWK60_I04851,ORF,CP048238.1,501277,502500,W,1224,0,0,0,0,0,1224,1,0.9999642884257204,-24.605941648626345,0,0,0,0,0,9999,169.83333333333334,yH299-parent-pool3,GWK60_I04851,parent,yH299,3
GWK60_I04873,GWK60_I04873,ORF,CP048238.1,502931,503242,W,312,0,0,0,0,0,312,1,0.7539887164489482,-24.605941648626345,2,0,0,0,0,9999,177.375,yH299-parent-pool3,GWK60_I04873,parent,yH299,3
GWK60_I04895,GWK60_I04895,ORF,CP048238.1,503454,503855,C,402,1,2,0.00248756218905472,0.4038142620232173,0.00159551987628987,359,0.8930348258706468,0.7884434882477482,-23.020979147905187,0,0,0,0,0,402,162.33333333333334,yH299-parent-pool3,GWK60_I04895,parent,yH299,3
GWK60_I04917,GWK60_I04917,ORF,CP048238.1,504236,505933,C,1698,4,754,0.00235571260306242,0.4026523578938184,0.14994506296192206,929,0.5471142520612485,0.5471140813168152,-15.045608814413905,0,0,0,0,0,424.5,170.92592592592592,yH299-parent-pool3,GWK60_I04917,parent,yH299,3
GWK60_I04939,GWK60_I04939,ORF,CP048238.1,506241,507461,W,1221,2,237,0.00163800163800163,0.21935940854859776,0.04755643427518428,563,0.4610974610974611,0.4610804931196053,-16.7111238853184,0,0,0,0,0,610.5,133.9189189189189,yH299-parent-pool3,GWK60_I04939,parent,yH299,3
GWK60_I04961,GWK60_I04961,ORF,CP048238.1,507546,508991,C,1446,4,2565,0.00276625172890733,0.3485477178423237,0.3920437829820357,695,0.4806362378976487,0.48063437364150663,-13.280636193536662,0,0,0,0,0,361.5,126,yH299-parent-pool3,GWK60_I04961,parent,yH299,3
GWK60_I04983,GWK60_I04983,ORF,CP048238.1,509324,510613,C,1290,5,2774,0.00387596899224806,0.4929437487577023,0.4939070377689352,651,0.5046511627906977,0.5046418479933834,-13.167669592501516,5,0,0,0,0,258,127.17948717948718,yH299-parent-pool3,GWK60_I04983,parent,yH299,3
GWK60_I05005,GWK60_I05005,ORF,CP048238.1,510944,512530,W,1587,2,261,0.00126023944549464,0.15023380758133517,0.0345007618688451,821,0.5173282923755513,0.5173278024824146,-16.572518647088895,0,0,0,0,0,793.5,119.21052631578948,yH299-parent-pool3,GWK60_I05005,parent,yH299,3
GWK60_I05027,GWK60_I05027,ORF,CP048238.1,512752,513642,W,891,0,0,0,0,0,891,1,0.9990032367318376,-24.605941648626345,0,0,0,0,0,9999,110.88888888888889,yH299-parent-pool3,GWK60_I05027,parent,yH299,3
GWK60_I05049,GWK60_I05049,ORF,CP048238.1,513939,515267,W,1329,0,0,0,0,0,1329,1,0.999987502881962,-24.605941648626345,0,0,0,0,0,9999,115.1470588235294,yH299-parent-pool3,GWK60_I05049,parent,yH299,3
GWK60_I05071,GWK60_I05071,ORF,CP048238.1,515417,516766,C,1350,3,829,0.00222222222222222,0.27952861952861957,0.12557374656295786,1239,0.9177777777777778,0.9177684806971664,-14.908974122392058,0,0,0,0,0,450,125.78787878787878,yH299-parent-pool3,GWK60_I05071,parent,yH299,3
GWK60_I05093,GWK60_I05093,ORF,CP048238.1,517725,518903,W,1179,11,2625,0.00932994062765055,0.9718688153802658,0.39942494285582225,290,0.24597116200169636,0.2459573861997195,-13.24729044773346,2,0,0,0,0,107.1818181818182,104.16666666666669,yH299-parent-pool3,GWK60_I05093,parent,yH299,3
GWK60_I05115,GWK60_I05115,ORF,CP048238.1,519314,522433,W,3120,0,0,0,0,0,3120,1,0.9999999999997916,-24.605941648626345,1,0,0,0,0,9999,110.26415094339625,yH299-parent-pool3,GWK60_I05115,parent,yH299,3
GWK60_I05137,GWK60_I05137,ORF,CP048238.1,522569,524773,C,2205,6,2177,0.00272108843537414,0.30436611008039577,0.22631639336311815,1407,0.638095238095238,0.6380952368441695,-13.517153409909438,0,0,0,0,0,367.5,111.85454545454546,yH299-parent-pool3,GWK60_I05137,parent,yH299,3
GWK60_I05159,GWK60_I05159,ORF,CP048238.1,525170,525427,C,258,0,0,0,0,0,258,1,0.6410674063348171,-24.605941648626345,1,0,0,0,0,9999,109.09615384615384,yH299-parent-pool3,GWK60_I05159,parent,yH299,3
GWK60_I05181,GWK60_I05181,ORF,CP048238.1,525664,526425,W,762,0,0,0,0,0,762,1,0.9963884494655684,-24.605941648626345,0,0,0,0,0,9999,105.91071428571428,yH299-parent-pool3,GWK60_I05181,parent,yH299,3
GWK60_I05203,GWK60_I05203,ORF,CP048238.1,526723,528288,C,1566,3,2303,0.00191570881226053,0.21705665024630535,0.3596084742429155,634,0.40485312899106,0.40485265602021575,-13.436016647184031,1,0,0,0,0,522,113.30357142857144,yH299-parent-pool3,GWK60_I05203,parent,yH299,3
GWK60_I05225,GWK60_I05225,ORF,CP048238.1,529444,531066,C,1623,8,7545,0.00492914356130622,0.6358595194085028,1.550133575500976,647,0.3986444855206408,0.39864422214536926,-11.724445263816234,1,0,0,0,0,202.875,129,yH299-parent-pool3,GWK60_I05225,parent,yH299,3
GWK60_I05247,GWK60_I05247,ORF,CP048238.1,532318,533712,C,1395,3,3606,0.0021505376344086,0.227140329386144,0.5668390160008794,652,0.46738351254480287,0.4673804936253617,-12.789357940838771,1,0,0,0,0,465,105.62025316455696,yH299-parent-pool3,GWK60_I05247,parent,yH299,3
GWK60_I05269,GWK60_I05269,ORF,CP048238.1,534399,535925,C,1527,0,0,0,0,0,1527,1,0.9999982745138576,-24.605941648626345,0,0,0,0,0,9999,108.88888888888889,yH299-parent-pool3,GWK60_I05269,parent,yH299,3
GWK60_I05291,GWK60_I05291,ORF,CP048238.1,536333,537874,C,1542,3,2598,0.00194552529182879,0.19742660063671735,0.3808887466475015,740,0.4798962386511025,0.479895525937982,-13.262200730154143,0,0,0,0,0,514,101.47727272727272,yH299-parent-pool3,GWK60_I05291,parent,yH299,3
GWK60_I05313,GWK60_I05313,ORF,CP048238.1,538475,539320,C,846,1,1,0.00118203309692671,0.1251286330134891,2.7000923576823e-4,632,0.7470449172576832,0.7458777709212673,-23.605941648626345,0,0,0,0,0,846,105.85882352941177,yH299-parent-pool3,GWK60_I05313,parent,yH299,3
GWK60_I05335,GWK60_I05335,ORF,CP048238.1,539929,541032,C,1104,0,0,0,0,0,1104,1,0.999881443220922,-24.605941648626345,0,0,0,0,0,9999,102.33734939759036,yH299-parent-pool3,GWK60_I05335,parent,yH299,3
GWK60_I05357,GWK60_I05357,ORF,CP048238.1,543606,544430,W,825,2,733,0.00242424242424242,0.2591484464902186,0.20113267780336536,415,0.503030303030303,0.5020610971087505,-15.086305395783132,0,0,0,0,0,412.5,106.8987341772152,yH299-parent-pool3,GWK60_I05357,parent,yH299,3
GWK60_I05379,GWK60_I05379,ORF,CP048238.1,545042,547132,W,2091,4,2896,0.00191296030607364,0.21545601076925805,0.2796821899540113,840,0.4017216642754663,0.4017216618127375,-13.105597679355942,0,0,0,0,0,522.75,112.62962962962963,yH299-parent-pool3,GWK60_I05379,parent,yH299,3
GWK60_I05401,GWK60_I05401,ORF,CP048238.1,548267,548902,W,636,0,0,0,0,0,636,1,0.9873828393206612,-24.605941648626345,0,0,0,0,0,9999,108.1038961038961,yH299-parent-pool3,GWK60_I05401,parent,yH299,3
GWK60_I05423,GWK60_I05423,ORF,CP048238.1,549062,550567,C,1506,0,0,0,0,0,1506,1,0.9999978713064616,-24.605941648626345,0,0,0,0,0,9999,99.54166666666669,yH299-parent-pool3,GWK60_I05423,parent,yH299,3
GWK60_I05467,GWK60_I05467,ORF,CP048238.1,551374,552405,C,1032,1,1,9.6899224806201e-4,0.0937091716749412,1.2633477155643e-4,608,0.5891472868217055,0.5890038079300807,-23.605941648626345,0,0,0,0,0,1032,96.70786516853931,yH299-parent-pool3,GWK60_I05467,parent,yH299,3
GWK60_I05489,GWK60_I05489,ORF,CP048238.1,552915,554078,C,1164,2,1133,0.00171821305841924,0.19903104050476028,0.129689366077777,1067,0.9166666666666666,0.916607020247856,-14.458736723684115,3,0,0,0,0,582,115.8360655737705,yH299-parent-pool3,GWK60_I05489,parent,yH299,3
GWK60_I05511,GWK60_I05511,ORF,CP048238.1,554439,555470,C,1032,0,0,0,0,0,1032,1,0.9997564634602684,-24.605941648626345,1,0,0,0,0,9999,115.76363636363637,yH299-parent-pool3,GWK60_I05511,parent,yH299,3
GWK60_I05555,GWK60_I05555,ORF,CP048238.1,556827,559058,C,2232,7,4000,0.00313620071684587,0.4429240848463482,0.3411345640628933,971,0.4350358422939068,0.4350358416427866,-12.639796735280742,0,0,0,0,0,318.85714285714283,141.2295081967213,yH299-parent-pool3,GWK60_I05555,parent,yH299,3
GWK60_I05599,PWP7,ORF,CP048238.1,560499,566207,C,5709,28,26656,0.00490453669644421,0.5577377824487652,0.7897245551717026,1103,0.19320371343492732,0.19320371343492732,-9.90371484156286,0,0,0,0,0,203.8928571428571,113.71875,yH299-parent-pool3,GWK60_I05599,parent,yH299,3
GWK60_I05621,GWK60_I05621,ORF,CP048238.1,570733,570963,W,231,11,4452,0.04761904761904761,5.791554357592093,5.608414969978782,100,0.4329004329004329,0.24973387927794213,-12.48537975218344,2,0,0,0,0,21,121.62264150943396,yH299-parent-pool3,GWK60_I05621,parent,yH299,3
GWK60_I05643,PWP3,ORF,CP048238.1,572885,595580,C,22696,8,1963,3.5248501938667e-4,0.05507850967880257,0.03424261475567625,17495,0.7708406767712372,0.7708406767712372,-13.666362434311653,0,0,0,0,0,2837,156.2577319587629,yH299-parent-pool3,GWK60_I05643,parent,yH299,3
GWK60_I05665,PWP1,ORF,CP048238.1,604292,627317,W,23026,16,2046,6.9486667245722e-4,0.16693844038486436,0.06086418916581688,18306,0.7950143316251195,0.7950143316251195,-13.606646261602934,0,0,0,0,0,1439.125,240.24528301886792,yH299-parent-pool3,GWK60_I05665,parent,yH299,3
GWK60_I05687,GWK60_I05687,ORF,CP048238.1,630320,630529,W,210,0,0,0,0,0,210,1,0.52497918747894,-24.605941648626345,0,0,0,0,0,9999,446.8888888888889,yH299-parent-pool3,GWK60_I05687,parent,yH299,3
GWK60_I05709,PWP2,ORF,CP048238.1,631550,642772,W,11223,2,3,1.7820547090795e-4,0.08711701734957548,3.9848777267285e-4,10468,0.9327274347322464,0.9327274347322464,-22.605941648626345,0,0,0,0,0,5611.5,488.8571428571428,yH299-parent-pool3,GWK60_I05709,parent,yH299,3
GWK60_I05731,GWK60_I05731,ORF,CP048238.1,642992,644398,C,1407,2,487,0.00142146410803127,0.80227434257285,0.457503050155712,941,0.6687988628287136,0.6687950314185989,-15.675204311063458,0,0,0,0,0,703.5,564.4,yH299-parent-pool3,GWK60_I05731,parent,yH299,3
GWK60_I05753,NDC10,ORF,CP048238.1,645269,647989,C,2721,0,0,0,0,0,2721,1,0.9999999999887426,-24.605941648626345,0,0,0,0,0,9999,564.4,yH299-parent-pool3,GWK60_I05753,parent,yH299,3
GWK60_I05775,PWP5,ORF,CP048238.1,649723,659362,W,9640,3,2467,3.1120331950207e-4,0.12050484094052558,0.4458167097229842,6440,0.6680497925311203,0.6680497925311203,-13.336814969476926,0,0,0,0,0,3213.3333333333335,387.22222222222223,yH299-parent-pool3,GWK60_I05775,parent,yH299,3
GWK60_I05797,PWP4,ORF,CP048238.1,663511,673545,W,10035,3,3105,2.9895366218236e-4,0.05803437967115098,0.14418912070969514,7796,0.7768809167912307,0.7768809167912307,-13.005099534239042,0,0,0,0,0,3345,194.125,yH299-parent-pool3,GWK60_I05797,parent,yH299,3
GWK60_I05819,TPO3,ORF,CP048238.1,675715,677607,W,1893,0,0,0,0,0,1893,1,0.9999999555988311,-24.605941648626345,0,0,0,0,0,9999,74.82432432432432,yH299-parent-pool3,GWK60_I05819,parent,yH299,3
GWK60_I05841,GWK60_I05841,ORF,CP048238.1,678114,678887,C,774,0,0,0,0,0,774,1,0.996795533342443,-24.605941648626345,0,0,0,0,0,9999,74.82432432432432,yH299-parent-pool3,GWK60_I05841,parent,yH299,3
GWK60_I05863,GWK60_I05863,ORF,CP048238.1,679294,682785,C,3492,3,1948,8.5910652920962e-4,0.0758241058928344,0.06408659424929725,1900,0.54410080183276055,0.5441008018327578,-13.677423273368454,0,0,0,0,0,1164,88.25925925925925,yH299-parent-pool3,GWK60_I05863,parent,yH299,3
GWK60_I05885,PEX4,ORF,CP048238.1,683322,683810,C,489,0,0,0,0,0,489,1,0.947349881564697,-24.605941648626345,0,0,0,0,0,9999,88.25925925925925,yH299-parent-pool3,GWK60_I05885,parent,yH299,3
GWK60_I05907,GWK60_I05907,ORF,CP048238.1,684158,685024,W,867,2,4613,0.00230680507497116,0.20612517452801551,0.6123842235770038,519,0.5986159169550173,0.5978575951280767,-12.43413935994336,0,0,0,0,0,433.5,89.35526315789474,yH299-parent-pool3,GWK60_I05907,parent,yH299,3
GWK60_I05929,GWK60_I05929,ORF,CP048238.1,685686,686204,C,519,6,451,0.01156069364161849,1.0489523121387283,0.10039911507786772,394,0.7591522157996147,0.7291324679324171,-15.785762686211156,3,0,0,0,0,86.5,90.734375,yH299-parent-pool3,GWK60_I05929,parent,yH299,3
GWK60_I05951,GWK60_I05951,ORF,CP048238.1,687117,689558,W,2442,3,455,0.00122850122850122,0.1106002106002106,0.02144550196711722,1862,0.7624897624897625,0.7624897623500125,-15.773051634461602,1,0,0,0,0,814,90.02857142857142,yH299-parent-pool3,GWK60_I05951,parent,yH299,3
GWK60_I05973,GWK60_I05973,ORF,CP048238.1,690514,691116,C,603,0,0,0,0,0,603,1,0.9825360795310404,-24.605941648626345,0,0,0,0,0,9999,82.97402597402598,yH299-parent-pool3,GWK60_I05973,parent,yH299,3
GWK60_I05995,GWK60_I05995,ORF,CP048238.1,691774,693810,W,2037,0,0,0,0,0,2037,1,0.9999999894801302,-24.605941648626345,0,0,0,0,0,9999,83.71111111111111,yH299-parent-pool3,GWK60_I05995,parent,yH299,3
GWK60_I06017,GWK60_I06017,ORF,CP048238.1,693940,694899,C,960,0,0,0,0,0,960,1,0.9994997988929204,-24.605941648626345,0,0,0,0,0,9999,83.48351648351648,yH299-parent-pool3,GWK60_I06017,parent,yH299,3
GWK60_I06039,GWK60_I06039,ORF,CP048238.1,695427,696062,C,636,1,16,0.00157232704402515,0.12755960216469212,0.00291327677768288,603,0.9481132075471698,0.936150710865344,-20.51847880737601,1,0,0,0,0,636,81.12790697674419,yH299-parent-pool3,GWK60_I06039,parent,yH299,3
GWK60_I06061,GWK60_I06061,ORF,CP048238.1,696729,699941,C,3213,4,803,0.001244942421413,0.11795829442888268,0.03939337359287984,1380,0.4295051353874883,0.429505135387453,-14.954889957447415,0,0,0,0,0,803.25,94.75,yH299-parent-pool3,GWK60_I06061,parent,yH299,3
GWK60_I06083,ASN2,ORF,CP048238.1,700941,702665,C,1725,0,0,0,0,0,1725,1,0.99999976176309,-24.605941648626345,0,0,0,0,0,9999,108.2625,yH299-parent-pool3,GWK60_I06083,parent,yH299,3
GWK60_I06105,GWK60_I06105,ORF,CP048238.1,704539,706206,W,1668,0,0,0,0,0,1668,1,0.9999995787335988,-24.605941648626345,0,0,0,0,0,9999,101.56842105263158,yH299-parent-pool3,GWK60_I06105,parent,yH299,3
GWK60_I06149,GWK60_I06149,ORF,CP048238.1,706770,707981,C,1212,0,0,0,0,0,1212,1,0.9999597354957636,-24.605941648626345,0,0,0,0,0,9999,102.83870967741936,yH299-parent-pool3,GWK60_I06149,parent,yH299,3
GWK60_I06171,GWK60_I06171,ORF,CP048238.1,710951,712387,W,1437,2,1948,0.00139178844815588,0.16437305611179753,0.31766388516092603,770,0.5358385525400139,0.5358362784409849,-13.677423273368454,0,0,0,0,0,718.5,118.10204081632654,yH299-parent-pool3,GWK60_I06171,parent,yH299,3
GWK60_I06193,MCM1,ORF,CP048238.1,713104,713862,C,759,0,0,0,0,0,759,1,0.9962788706570956,-24.605941648626345,1,0,0,0,0,9999,116.67676767676768,yH299-parent-pool3,GWK60_I06193,parent,yH299,3
GWK60_I06215,GWK60_I06215,ORF,CP048238.1,714820,715827,C,1008,6,6613,0.00595238095238095,0.730017006802721,1.670244273416768,583,0.5783730158730159,0.5781939659489077,-11.914634318435231,0,0,0,0,0,168,122.64285714285714,yH299-parent-pool3,GWK60_I06215,parent,yH299,3
GWK60_I06237,GWK60_I06237,ORF,CP048238.1,717315,718019,C,705,3,1126,0.00425531914893617,0.5275057677518584,0.3945643676323017,601,0.8524822695035461,0.8470532229509273,-14.467669848454124,0,0,0,0,0,235,123.96385542168674,yH299-parent-pool3,GWK60_I06237,parent,yH299,3
GWK60_I06259,GWK60_I06259,ORF,CP048238.1,719117,719668,W,552,0,0,0,0,0,552,1,0.97125150407346,-24.605941648626345,0,0,0,0,0,9999,160.67796610169492,yH299-parent-pool3,GWK60_I06259,parent,yH299,3
GWK60_I06303,PEX25,ORF,CP048238.1,721581,722672,W,1092,2,951,0.00183150183150183,0.2173137973137973,0.20490596205127432,603,0.5521978021978022,0.5521239897107106,-14.711123885318402,0,0,0,0,0,546,118.65333333333334,yH299-parent-pool3,GWK60_I06303,parent,yH299,3
GWK60_I06325,GWK60_I06325,ORF,CP048238.1,723088,725538,W,2451,2,80,8.1599347205222e-4,0.11729906160750714,0.00941713271237579,1351,0.551203590371277,0.5512035902789469,-18.26609164574172,1,0,0,0,0,1225.5,143.75,yH299-parent-pool3,GWK60_I06325,parent,yH299,3
GWK60_I06347,GWK60_I06347,ORF,CP048238.1,725725,726900,C,1176,1,182,8.5034013605442e-4,0.16306353049694453,0.06311643682777704,1172,0.9965986394557824,0.9965411244613418,-17.090241810342302,0,0,0,0,0,1176,191.7627118644068,yH299-parent-pool3,GWK60_I06347,parent,yH299,3
GWK60_I06369,YCA1,ORF,CP048238.1,727451,728629,W,1179,2,1867,0.001696352841391,0.38437359676695104,0.7465506846311762,721,0.6115351993214588,0.6115009498275784,-13.738662908916682,0,0,0,0,0,589.5,226.58823529411765,yH299-parent-pool3,GWK60_I06369,parent,yH299,3
GWK60_I06391,GWK60_I06391,ORF,CP048238.1,728956,730383,C,1428,0,0,0,0,0,1428,1,0.9999953563257632,-24.605941648626345,0,0,0,0,0,9999,275.69767441860466,yH299-parent-pool3,GWK60_I06391,parent,yH299,3
GWK60_I06413,GWK60_I06413,ORF,CP048238.1,731637,732812,C,1176,0,0,0,0,0,1176,1,0.9999422887086502,-24.605941648626345,1,0,0,0,0,9999,279.48571428571427,yH299-parent-pool3,GWK60_I06413,parent,yH299,3
GWK60_I06435,EPA4,ORF,CP048238.1,739865,743689,C,3825,0,0,0,0,0,3825,1,0.9999999999999998,-24.605941648626345,0,0,0,0,0,9999,559.9285714285714,yH299-parent-pool3,GWK60_I06435,parent,yH299,3
GWK60_I06457,EPA5,ORF,CP048238.1,751063,755313,W,4251,0,0,0,0,0,4251,1,1,-24.605941648626345,0,0,0,0,0,9999,2377.8,yH299-parent-pool3,GWK60_I06457,parent,yH299,3
GWK60_J00011,GWK60_J00011,ORF,CP048239.1,4102,17238,C,13137,0,0,0,0,0,13137,1,1,-24.605941648626345,0,0,0,0,0,9999,2014.428571428571,yH299-parent-pool3,GWK60_J00011,parent,yH299,3
GWK60_J00055,GWK60_J00055,ORF,CP048239.1,29637,29960,W,324,1,239,0.00308641975308641,0.734770289415098,0.4335700833521963,302,0.9320987654320988,0.722902260213766,-16.699051053017826,0,0,0,0,0,324,238.0655737704918,yH299-parent-pool3,GWK60_J00055,parent,yH299,3
GWK60_J00077,GWK60_J00077,ORF,CP048239.1,30226,31065,C,840,1,169,0.00119047619047619,0.27400468384074944,0.11432850146575003,605,0.7202380952380952,0.7190433635077315,-17.196550712488644,0,0,0,0,0,840,230.1639344262295,yH299-parent-pool3,GWK60_J00077,parent,yH299,3
GWK60_J00099,GWK60_J00099,ORF,CP048239.1,31748,32461,W,714,0,0,0,0,0,714,1,0.9941764229937884,-24.605941648626345,0,0,0,0,0,9999,211.27868852459017,yH299-parent-pool3,GWK60_J00099,parent,yH299,3
GWK60_J00143,GWK60_J00143,ORF,CP048239.1,33264,34778,C,1515,2,183,0.00132013201320132,0.23405164045816348,0.0519520997085617,864,0.5702970297029702,0.5702959202016389,-17.082379692569333,0,0,0,0,0,757.5,177.2941176470588,yH299-parent-pool3,GWK60_J00143,parent,yH299,3
GWK60_J00165,GWK60_J00165,ORF,CP048239.1,36785,37696,C,912,0,0,0,0,0,912,1,0.999191886823944,-24.605941648626345,0,0,0,0,0,9999,129.3013698630137,yH299-parent-pool3,GWK60_J00165,parent,yH299,3
GWK60_J00187,GWK60_J00187,ORF,CP048239.1,38464,40158,W,1695,2,363,0.00117994100294985,0.13080488832701223,0.05180852251138328,1521,0.8973451327433628,0.8973448441695834,-16.09814700842765,0,0,0,0,0,847.5,110.85714285714286,yH299-parent-pool3,GWK60_J00187,parent,yH299,3
GWK60_J00209,GWK60_J00209,ORF,CP048239.1,40266,41150,C,885,0,0,0,0,0,885,1,0.998941665565534,-24.605941648626345,0,0,0,0,0,9999,93.45882352941176,yH299-parent-pool3,GWK60_J00209,parent,yH299,3
GWK60_J00231,GWK60_J00231,ORF,CP048239.1,41521,44094,C,2574,3,703,0.00116550116550116,0.11728165451569708,0.04320792938454755,1459,0.5668220668220668,0.5668220667943147,-15.146510029989049,0,0,0,0,0,858,100.62765957446808,yH299-parent-pool3,GWK60_J00231,parent,yH299,3
