cglab_id	cglab_gene_name	cglab_cagl_id	qng_id	scer_id	scer_gene_name	scer_sgdid	C_glabrata_raw	S_cerevisiae_raw	Orthogroup
GWK60_G08591	protein_coding	CAGL0G08888g	QNG14082.1	YIL132C	CSM2	S000001394	QNG14082.1 uncharacterized protein GWK60_G08591 [Nakaseomyces glabratus]	YIL132C CSM2 SGDID_S000001394_ Chr IX from 100501-99860_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""Subunit of the Shu complex _aka PCSS complex_; Shu complex also includes Psy3_ Shu1_ Shu2_ and promotes error-free DNA repair; Shu complex mediates inhibition of Srs2p anti-recombinase function; promotes formation of Rad51p filaments; Psy3p and Csm2p contain similar DNA-binding regions which work together to form a single DNA binding site; required for accurate chromosome segregation during meiosis""	OG0004318
GWK60_G08745	protein_coding	CAGL0G09064g	QNG14088.1	YPL201C	YIG1	S000006122	QNG14088.1 uncharacterized protein GWK60_G08745 [Nakaseomyces glabratus]	YPL201C YIG1 SGDID_S000006122_ Chr XVI from 171155-169770_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""Protein that interacts with glycerol 3-phosphatase; plays a role in anaerobic glycerol production; localizes to the nucleus and cytosol""	OG0004319
GWK60_G09031	protein_coding	CAGL0G09295g	QNG14101.1	YGR196C	FYV8	S000003428	QNG14101.1 uncharacterized protein GWK60_G09031 [Nakaseomyces glabratus]	YGR196C FYV8 SGDID_S000003428_ Chr VII from 892186-889733_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""Protein of unknown function; required for survival upon exposure to K1 killer toxin""	OG0004320
GWK60_H00407	protein_coding	CAGL0H00594g	QNG14158.1	YPL255W	BBP1	S000006176	QNG14158.1 uncharacterized protein GWK60_H00407 [Nakaseomyces glabratus]	YPL255W BBP1 SGDID_S000006176_ Chr XVI from 67725-68882_ Genome Release 64-5-1_ Verified ORF_ ""Protein required for the spindle pole body _SPB_ duplication; localizes at the cytoplasmic side of the central plaque periphery of the SPB; forms a complex with a nuclear envelope protein Mps2p and SPB components Spc29p and Kar1p; required for mitotic functions of Cdc5p""	OG0004321
GWK60_H00627	protein_coding	CAGL0H00825g	QNG14168.1	YPL245W	YPL245W	S000006166	QNG14168.1 uncharacterized protein GWK60_H00627 [Nakaseomyces glabratus]	YPL245W YPL245W SGDID_S000006166_ Chr XVI from 85586-86950_ Genome Release 64-5-1_ Uncharacterized ORF_ ""Putative protein of unknown function; green fluorescent protein _GFP_-fusion protein localizes to both the nucleus and the cytoplasm""	OG0004322
GWK60_H00715	protein_coding	CAGL0H00913g	QNG14172.1	YPL241C	CIN2	S000006162	QNG14172.1 uncharacterized protein GWK60_H00715 [Nakaseomyces glabratus]	YPL241C CIN2 SGDID_S000006162_ Chr XVI from 96153-95372_96258-96234_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""GTPase-activating protein _GAP_ for Cin4p; tubulin folding factor C involved in beta-tubulin _Tub2p_ folding; mutants display increased chromosome loss and benomyl sensitivity; human homolog RP2 complements yeast null mutant""	OG0004323
GWK60_H00935	protein_coding	CAGL0H01144g	QNG14182.1	YDR285W	ZIP1	S000002693	QNG14182.1 uncharacterized protein GWK60_H00935 [Nakaseomyces glabratus]	YDR285W ZIP1 SGDID_S000002693_ Chr IV from 1032436-1035063_ Genome Release 64-5-1_ Verified ORF_ ""Transverse filament protein of the synaptonemal complex; required for normal levels of meiotic recombination and pairing between homologous chromosome during meiosis; required for meiotic recombination between non-allelc sites; potential Cdc28p substrate""	OG0004324
GWK60_H01353	protein_coding	CAGL0H01573g	QNG14201.1	YDR532C	KRE28	S000002940	QNG14201.1 uncharacterized protein GWK60_H01353 [Nakaseomyces glabratus]	YDR532C KRE28 SGDID_S000002940_ Chr IV from 1500553-1499396_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""Subunit of a kinetochore-microtubule binding complex; complex bridges centromeric heterochromatin and kinetochore MAPs and motors; required for sister chromatid bi-orientation and kinetochore binding of SAC components; complex also includes Spc105p; modified by sumoylation""	OG0004325
GWK60_H02255	protein_coding	CAGL0H02475g	QNG14238.1	YMR257C	PET111	S000004870	QNG14238.1 uncharacterized protein GWK60_H02255 [Nakaseomyces glabratus]	YMR257C PET111 SGDID_S000004870_ Chr XIII from 782031-779629_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""Mitochondrial translational activator specific for the COX2 mRNA; located in the mitochondrial inner membrane""	OG0004326
GWK60_H02629	protein_coding	CAGL0H02827g	QNG14253.1	YJL073W	JEM1	S000003609	QNG14253.1 uncharacterized protein GWK60_H02629 [Nakaseomyces glabratus]	YJL073W JEM1 SGDID_S000003609_ Chr X from 303181-305118_ Genome Release 64-5-1_ Verified ORF_ ""DnaJ-like chaperone required for nuclear membrane fusion during mating; localizes to the ER membrane; exhibits genetic interactions with KAR2""	OG0004327
GWK60_H03223	protein_coding	CAGL0H03421g	QNG14278.1	YGL075C	MPS2	S000003043	QNG14278.1 uncharacterized protein GWK60_H03223 [Nakaseomyces glabratus]	YGL075C MPS2 SGDID_S000003043_ Chr VII from 368088-366925_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""Essential membrane protein localized at nuclear envelope and SPBs; required for insertion of the newly duplicated spindle pole body into the nuclear envelope; potentially phosphorylated by Cdc28p; MPS2 has a paralog_ CSM4_ that arose from the whole genome duplication""	OG0004328
GWK60_H04345	protein_coding	CAGL0H04455g	QNG14328.1	YMR163C	INP2	S000004773	QNG14328.1 uncharacterized protein GWK60_H04345 [Nakaseomyces glabratus]	YMR163C INP2 SGDID_S000004773_ Chr XIII from 586388-584271_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""Peroxisome-specific receptor important for peroxisome inheritance; co-fractionates with peroxisome membranes and co-localizes with peroxisomes in vivo; physically interacts with the myosin V motor Myo2p; INP2 is not an essential gene""	OG0004329
GWK60_H04807	protein_coding	CAGL0H04895g	QNG14349.1	YLR376C	PSY3	S000004368	QNG14349.1 uncharacterized protein GWK60_H04807 [Nakaseomyces glabratus]	YLR376C PSY3 SGDID_S000004368_ Chr XII from 873554-872826_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""Component of Shu complex _aka PCSS complex_; Shu complex also includes Shu1_ Csm2_ Shu2_ and promotes error-free DNA repair; promotes Rad51p filament assembly; Shu complex mediates inhibition of Srs2p function; Psy3p and Csm2p contain similar DNA-binding regions which work together to form a single DNA binding site; deletion of PSY3 results in a mutator phenotype; deletion increases sensitivity to anticancer drugs oxaliplatin and cisplatin but not mitomycin C""	OG0004330
GWK60_H05027	protein_coding	CAGL0H05115g	QNG14359.1	YLR385C	SWC7	S000004377	QNG14359.1 uncharacterized protein GWK60_H05027 [Nakaseomyces glabratus]	YLR385C SWC7 SGDID_S000004377_ Chr XII from 893390-892992_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""Protein of unknown function; component of the Swr1p complex that incorporates Htz1p into chromatin""	OG0004331
GWK60_H05225	protein_coding	CAGL0H05313g	QNG14368.1	YPL071C	YPL071C	S000005992	QNG14368.1 uncharacterized protein GWK60_H05225 [Nakaseomyces glabratus]	YPL071C YPL071C SGDID_S000005992_ Chr XVI from 420518-420048_ Genome Release 64-5-1_ reverse complement_ Uncharacterized ORF_ ""Putative protein of unknown function; green fluorescent protein _GFP_-fusion protein localizes to both the cytoplasm and the nucleus""	OG0004332
GWK60_H05291	protein_coding	CAGL0H05379g	QNG14371.1	YPL075W	GCR1	S000005996	QNG14371.1 uncharacterized protein GWK60_H05291 [Nakaseomyces glabratus]	YPL075W GCR1 SGDID_S000005996_ Chr XVI from 412254-412261_413013-415362_ Genome Release 64-5-1_ Verified ORF_ ""Transcriptional activator of genes involved in glycolysis; DNA-binding protein that interacts and functions with the transcriptional activator Gcr2p; contains a long intron_ which allows multiple RNA and protein isoforms with varying expression levels depending on glucose availability""	OG0004333
GWK60_H06457	protein_coding	CAGL0H06545g	QNG14422.1	YIL146C	ATG32	S000001408	QNG14422.1 uncharacterized protein GWK60_H06457 [Nakaseomyces glabratus]	YIL146C ATG32 SGDID_S000001408_ Chr IX from 75773-74184_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""Mitochondrial outer membrane protein required to initiate mitophagy; recruits the autophagy adaptor protein Atg11p and the ubiquitin-like protein Atg8p to the mitochondrial surface to initiate mitophagy_ the selective vacuolar degradation of mitochondria in response to starvation; can promote pexophagy when placed ectopically in the peroxisomal membrane; regulates mitophagy and ethanol production during alcoholic fermentation""	OG0004334
GWK60_H07139	protein_coding	CAGL0H07161g	QNG14453.1	YDR317W	HIM1	S000002725	QNG14453.1 uncharacterized protein GWK60_H07139 [Nakaseomyces glabratus]	YDR317W HIM1 SGDID_S000002725_ Chr IV from 1102184-1103428_ Genome Release 64-5-1_ Verified ORF_ ""Protein of unknown function involved in DNA repair""	OG0004335
GWK60_H07623	protein_coding	CAGL0H07645g	QNG14475.1	YGL249W	ZIP2	S000003218	QNG14475.1 uncharacterized protein GWK60_H07623 [Nakaseomyces glabratus]	YGL249W ZIP2 SGDID_S000003218_ Chr VII from 33098-35212_ Genome Release 64-5-1_ Verified ORF_ ""Meiosis-specific protein; involved in normal synaptonemal complex formation and pairing between homologous chromosomes during meiosis; relocalizes from mitochondrion to cytoplasm upon DNA replication stress""	OG0004336
GWK60_H08107	protein_coding	CAGL0H08129g	QNG14497.1	YOR030W	DFG16	S000005556	QNG14497.1 uncharacterized protein GWK60_H08107 [Nakaseomyces glabratus]	YOR030W DFG16 SGDID_S000005556_ Chr XV from 386825-388684_ Genome Release 64-5-1_ Verified ORF_ ""Probable multiple transmembrane protein; involved in diploid invasive and pseudohyphal growth upon nitrogen starvation; is glycosylated and phosphorylated; interacts with Rim21p and Rim9p in the plasma membrane to form a pH-sensing complex in the Rim101 pathway and is required to maintain Rim21p levels; required for accumulation of processed Rim101p""	OG0004337
GWK60_H08613	MCM16	CAGL0H08624g	QNG14520.1	YPR046W	MCM16	S000006250	QNG14520.1 MCM16 [Nakaseomyces glabratus]	YPR046W MCM16 SGDID_S000006250_ Chr XVI from 656799-657344_ Genome Release 64-5-1_ Verified ORF_ ""Component of the Ctf19 complex and the COMA subcomplex; involved in kinetochore-microtubule mediated chromosome segregation; binds to centromere DNA; orthologous to human centromere constitutive-associated network _CCAN_ subunit CENP-H and fission yeast fta3""	OG0004338
GWK60_H08811	protein_coding	CAGL0H08844g	QNG14528.1	YMR173W	DDR48	S000004784	QNG14528.1 uncharacterized protein GWK60_H08811 [Nakaseomyces glabratus]	YMR173W DDR48 SGDID_S000004784_ Chr XIII from 608689-609981_ Genome Release 64-5-1_ Verified ORF_ ""DNA damage-responsive protein; expression is increased in response to heat-shock stress or treatments that produce DNA lesions; contains multiple repeats of the amino acid sequence NNNDSYGS; protein abundance increases in response to DNA replication stress""	OG0004339
GWK60_H09867	protein_coding	CAGL0H09922g	QNG14573.1	YBR045C	GIP1	S000000249	QNG14573.1 uncharacterized protein GWK60_H09867 [Nakaseomyces glabratus]	YBR045C GIP1 SGDID_S000000249_ Chr II from 330092-328173_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""Meiosis-specific regulatory subunit of the Glc7p protein phosphatase; regulates spore wall formation and septin organization_ required for expression of some late meiotic genes and for normal localization of Glc7p""	OG0004340
GWK60_I01177	protein_coding	CAGL0I05742g	QNG14657.1	YNR010W	CSE2	S000005293	QNG14657.1 uncharacterized protein GWK60_I01177 [Nakaseomyces glabratus]	YNR010W CSE2 SGDID_S000005293_ Chr XIV from 643744-644193_ Genome Release 64-5-1_ Verified ORF_ ""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; component of the Middle domain of mediator; required for regulation of RNA polymerase II activity; relocalizes to the cytosol in response to hypoxia""	OG0004341
GWK60_I01199	protein_coding	CAGL0I05764g	QNG14658.1	YNR009W	NRM1	S000005292	QNG14658.1 uncharacterized protein GWK60_I01199 [Nakaseomyces glabratus]	YNR009W NRM1 SGDID_S000005292_ Chr XIV from 642690-643439_ Genome Release 64-5-1_ Verified ORF_ ""Transcriptional co-repressor of MBF-regulated gene expression; Nrm1p associates stably with promoters via MCB binding factor _MBF_ to repress transcription upon exit from G1 phase""	OG0004342
GWK60_I01419	protein_coding	CAGL0I05962g	QNG14668.1	YJL146W	IDS2	S000003682	QNG14668.1 uncharacterized protein GWK60_I01419 [Nakaseomyces glabratus]	YJL146W IDS2 SGDID_S000003682_ Chr X from 143292-144701_ Genome Release 64-5-1_ Verified ORF_ ""Protein involved in modulation of Ime2p activity during meiosis; appears to act indirectly to promote Ime2p-mediated late meiotic functions; found in growing cells and degraded during sporulation""	OG0004343
GWK60_I01441	protein_coding	CAGL0I05984g	QNG14669.1	YJL147C	SMT1	S000003683	QNG14669.1 uncharacterized protein GWK60_I01441 [Nakaseomyces glabratus]	YJL147C SMT1 SGDID_S000003683_ Chr X from 142567-141419_ Genome Release 64-5-1_ reverse complement_ Uncharacterized ORF_ ""Translational repressor of the mitochondrial ATP6/8 mRNA; homozygous diploid deletion strain has a sporulation defect characterized by elevated dityrosine in the soluble fraction; expression induced by calcium shortage""	OG0004344
GWK60_I01683	protein_coding	CAGL0I06226g	QNG14680.1	YJL162C	JJJ2	S000003698	QNG14680.1 uncharacterized protein GWK60_I01683 [Nakaseomyces glabratus]	YJL162C JJJ2 SGDID_S000003698_ Chr X from 115629-113878_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""Protein of unknown function; contains a J-domain_ which is a region with homology to the E. coli DnaJ protein""	OG0004345
GWK60_I01903	protein_coding	CAGL0I06446g	QNG14690.1	YPR171W	BSP1	S000006375	QNG14690.1 uncharacterized protein GWK60_I01903 [Nakaseomyces glabratus]	YPR171W BSP1 SGDID_S000006375_ Chr XVI from 883828-885558_ Genome Release 64-5-1_ Verified ORF_ ""Actin filament binding protein; regulates actin filament capping by recruiting capping protein to endocytic sites and to the cytokinetic actin ring; interacts with the capping protein complex; adapter that links synaptojanins_ Inp52p and Inp53p_ to the cortical actin cytoskeleton; contains two WH2-like actin binding domains and a C-terminal capping protein interaction _CPI_ motif""	OG0004346
GWK60_I02035	protein_coding	CAGL0I06556g	QNG14695.1	YER153C	PET122	S000000955	QNG14695.1 uncharacterized protein GWK60_I02035 [Nakaseomyces glabratus]	YER153C PET122 SGDID_S000000955_ Chr V from 474805-474041_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""Mitochondrial translational activator specific for the COX3 mRNA; acts together with Pet54p and Pet494p; located in the mitochondrial inner membrane""	OG0004347
GWK60_I02189	protein_coding	CAGL0I06710g	QNG14701.1	YER147C	SCC4	S000000949	QNG14701.1 uncharacterized protein GWK60_I02189 [Nakaseomyces glabratus]	YER147C SCC4 SGDID_S000000949_ Chr V from 464842-462968_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""Subunit of cohesin loading factor _Scc2p-Scc4p_; complex is required for the loading of cohesin complexes onto chromosomes; involved in establishing sister chromatid cohesion during double-strand break repair via phosphorylated histone H2AX""	OG0004348
GWK60_I02409	protein_coding	CAGL0I06919g	QNG14710.1	YGL223C	COG1	S000003191	QNG14710.1 uncharacterized protein GWK60_I02409 [Nakaseomyces glabratus]	YGL223C COG1 SGDID_S000003191_ Chr VII from 80365-79112_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""Essential component of the conserved oligomeric Golgi complex; a cytosolic tethering complex _Cog1p through Cog8p_ that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""	OG0004349
GWK60_I02431	protein_coding	CAGL0I06941g	QNG14711.1	YGL222C	EDC1	S000003190	QNG14711.1 uncharacterized protein GWK60_I02431 [Nakaseomyces glabratus]	YGL222C EDC1 SGDID_S000003190_ Chr VII from 81186-80659_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""RNA-binding protein that activates mRNA decapping directly; binds to mRNA substrate and enhances activity of decapping proteins Dcp1p and Dcp2p; has a role in translation during heat stress; protein becomes more abundant and forms cytoplasmic foci in response to DNA replication stress; EDC1 has a paralog_ EDC2_ that arose from the whole genome duplication"", YER035W EDC2 SGDID_S000000837_ Chr V from 222639-223076_ Genome Release 64-5-1_ Verified ORF_ ""RNA-binding protein that directly activates mRNA decapping; binds mRNA substrate and enhances activity of decapping proteins Dcp1p and Dcp2p; has a role in translation during heat stress; protein increases in abundance and relocalizes to nucleolus and to nuclear foci upon DNA replication stress; EDC2 has a paralog_ EDC1_ that arose from the whole genome duplication""	OG0004350
